TrakPro Version 4.70 ASCII Data File

Model:,DustTrak II
Model Number:,8532
Serial Number:,8532105203
Test ID:,001
Test Abbreviation:,TEST 3 LONCO_001
Start Date:,19-08-2024
Start Time:,20:02:44
Duration (dd:hh:mm:ss):,0:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,69
Notes:,ERROR: FILTER, 

Statistics,Channel:,AEROSOL
,Units:,mg/m^3
,Average:,0.000
,Minimum:,0.000
,Time of Minimum:,20:02:45
,Date of Minimum:,19-08-2024
,Maximum:,0.001
,Time of Maximum:,20:03:01
,Date of Maximum:,19-08-2024

Calibration,Sensor:,AEROSOL
,Cal. date,29-05-2014

Date,Time,AEROSOL
19-08-2024,21:07:03,0.177
19-08-2024,21:07:04,0.167
19-08-2024,21:07:05,0.159
19-08-2024,21:07:06,0.156
19-08-2024,21:07:07,0.153
19-08-2024,21:07:08,0.146
19-08-2024,21:07:09,0.143
19-08-2024,21:07:10,0.144
19-08-2024,21:07:11,0.141
19-08-2024,21:07:12,0.134
19-08-2024,21:07:13,0.135
19-08-2024,21:07:14,0.138
19-08-2024,21:07:15,0.138
19-08-2024,21:07:16,0.139
19-08-2024,21:07:17,0.139
19-08-2024,21:07:18,0.140
19-08-2024,21:07:19,0.147
19-08-2024,21:07:20,0.149
19-08-2024,21:07:21,0.150
19-08-2024,21:07:22,0.146
19-08-2024,21:07:23,0.140
19-08-2024,21:07:24,0.144
19-08-2024,21:07:25,0.147
19-08-2024,21:07:26,0.145
19-08-2024,21:07:27,0.142
19-08-2024,21:07:28,0.139
19-08-2024,21:07:29,0.137
19-08-2024,21:07:30,0.134
19-08-2024,21:07:31,0.137

Model:,DustTrak II
Model Number:,8532
Serial Number:,8532105203
Test ID:,004
Test Abbreviation:,TEST 3 LONCO_004
Start Date:,19-08-2024
Start Time:,21:30:28
Duration (dd:hh:mm:ss):,0:00:25:00
Log Interval (mm:ss):,00:01
Number of points:,1549
Notes:,ERROR: FILTER, 

Statistics,Channel:,AEROSOL
,Units:,mg/m^3
,Average:,0.209
,Minimum:,0.032
,Time of Minimum:,21:32:32
,Date of Minimum:,19-08-2024
,Maximum:,1.940
,Time of Maximum:,21:45:32
,Date of Maximum:,19-08-2024

Calibration,Sensor:,AEROSOL
,Cal. date,29-05-2014

Date,Time,AEROSOL
dd-MM-yyyy,hh:mm:ss,mg/m^3
19-08-2024,21:30:29,0.039
19-08-2024,21:30:30,0.042
19-08-2024,21:30:31,0.045
19-08-2024,21:30:32,0.046
19-08-2024,21:30:33,0.044
19-08-2024,21:30:34,0.041
19-08-2024,21:30:35,0.040
19-08-2024,21:30:36,0.042
19-08-2024,21:30:37,0.042
19-08-2024,21:30:38,0.042
19-08-2024,21:30:39,0.044
19-08-2024,21:30:40,0.044
19-08-2024,21:30:41,0.043
19-08-2024,21:30:42,0.042
19-08-2024,21:30:43,0.043
19-08-2024,21:30:44,0.044
19-08-2024,21:30:45,0.044
19-08-2024,21:30:46,0.042
19-08-2024,21:30:47,0.043
19-08-2024,21:30:48,0.042
19-08-2024,21:30:49,0.043
19-08-2024,21:30:50,0.044
19-08-2024,21:30:51,0.041
19-08-2024,21:30:52,0.040
19-08-2024,21:30:53,0.042
19-08-2024,21:30:54,0.043
19-08-2024,21:30:55,0.040
19-08-2024,21:30:56,0.040
19-08-2024,21:30:57,0.042
19-08-2024,21:30:58,0.042
19-08-2024,21:30:59,0.044
19-08-2024,21:31:00,0.044
19-08-2024,21:31:01,0.044
19-08-2024,21:31:02,0.044
19-08-2024,21:31:03,0.044
19-08-2024,21:31:04,0.042
19-08-2024,21:31:05,0.041
19-08-2024,21:31:06,0.042
19-08-2024,21:31:07,0.042
19-08-2024,21:31:08,0.042
19-08-2024,21:31:09,0.040
19-08-2024,21:31:10,0.041
19-08-2024,21:31:11,0.041
19-08-2024,21:31:12,0.041
19-08-2024,21:31:13,0.042
19-08-2024,21:31:14,0.041
19-08-2024,21:31:15,0.042
19-08-2024,21:31:16,0.043
19-08-2024,21:31:17,0.043
19-08-2024,21:31:18,0.043
19-08-2024,21:31:19,0.045
19-08-2024,21:31:20,0.047
19-08-2024,21:31:21,0.046
19-08-2024,21:31:22,0.041
19-08-2024,21:31:23,0.042
19-08-2024,21:31:24,0.042
19-08-2024,21:31:25,0.042
19-08-2024,21:31:26,0.040
19-08-2024,21:31:27,0.042
19-08-2024,21:31:28,0.042
19-08-2024,21:31:29,0.042
19-08-2024,21:31:30,0.040
19-08-2024,21:31:31,0.041
19-08-2024,21:31:32,0.042
19-08-2024,21:31:33,0.042
19-08-2024,21:31:34,0.042
19-08-2024,21:31:35,0.044
19-08-2024,21:31:36,0.041
19-08-2024,21:31:37,0.040
19-08-2024,21:31:38,0.041
19-08-2024,21:31:39,0.040
19-08-2024,21:31:40,0.041
19-08-2024,21:31:41,0.042
19-08-2024,21:31:42,0.042
19-08-2024,21:31:43,0.041
19-08-2024,21:31:44,0.042
19-08-2024,21:31:45,0.042
19-08-2024,21:31:46,0.041
19-08-2024,21:31:47,0.040
19-08-2024,21:31:48,0.041
19-08-2024,21:31:49,0.041
19-08-2024,21:31:50,0.039
19-08-2024,21:31:51,0.041
19-08-2024,21:31:52,0.042
19-08-2024,21:31:53,0.039
19-08-2024,21:31:54,0.039
19-08-2024,21:31:55,0.040
19-08-2024,21:31:56,0.040
19-08-2024,21:31:57,0.040
19-08-2024,21:31:58,0.042
19-08-2024,21:31:59,0.043
19-08-2024,21:32:00,0.042
19-08-2024,21:32:01,0.041
19-08-2024,21:32:02,0.040
19-08-2024,21:32:03,0.039
19-08-2024,21:32:04,0.039
19-08-2024,21:32:05,0.044
19-08-2024,21:32:06,0.047
19-08-2024,21:32:07,0.040
19-08-2024,21:32:08,0.041
19-08-2024,21:32:09,0.042
19-08-2024,21:32:10,0.043
19-08-2024,21:32:11,0.043
19-08-2024,21:32:12,0.046
19-08-2024,21:32:13,0.045
19-08-2024,21:32:14,0.040
19-08-2024,21:32:15,0.039
19-08-2024,21:32:16,0.040
19-08-2024,21:32:17,0.040
19-08-2024,21:32:18,0.039
19-08-2024,21:32:19,0.039
19-08-2024,21:32:20,0.038
19-08-2024,21:32:21,0.040
19-08-2024,21:32:22,0.040
19-08-2024,21:32:23,0.042
19-08-2024,21:32:24,0.041
19-08-2024,21:32:25,0.040
19-08-2024,21:32:26,0.040
19-08-2024,21:32:27,0.041
19-08-2024,21:32:28,0.039
19-08-2024,21:32:29,0.034
19-08-2024,21:32:30,0.034
19-08-2024,21:32:31,0.034
19-08-2024,21:32:32,0.032
19-08-2024,21:32:33,0.033
19-08-2024,21:32:34,0.034
19-08-2024,21:32:35,0.034
19-08-2024,21:32:36,0.035
19-08-2024,21:32:37,0.045
19-08-2024,21:32:38,0.045
19-08-2024,21:32:39,0.035
19-08-2024,21:32:40,0.036
19-08-2024,21:32:41,0.037
19-08-2024,21:32:42,0.037
19-08-2024,21:32:43,0.038
19-08-2024,21:32:44,0.038
19-08-2024,21:32:45,0.035
19-08-2024,21:32:46,0.036
19-08-2024,21:32:47,0.038
19-08-2024,21:32:48,0.037
19-08-2024,21:32:49,0.036
19-08-2024,21:32:50,0.039
19-08-2024,21:32:51,0.040
19-08-2024,21:32:52,0.040
19-08-2024,21:32:53,0.041
19-08-2024,21:32:54,0.039
19-08-2024,21:32:55,0.042
19-08-2024,21:32:56,0.045
19-08-2024,21:32:57,0.047
19-08-2024,21:32:58,0.045
19-08-2024,21:32:59,0.044
19-08-2024,21:33:00,0.046
19-08-2024,21:33:01,0.046
19-08-2024,21:33:02,0.045
19-08-2024,21:33:03,0.040
19-08-2024,21:33:04,0.039
19-08-2024,21:33:05,0.038
19-08-2024,21:33:06,0.034
19-08-2024,21:33:07,0.034
19-08-2024,21:33:08,0.035
19-08-2024,21:33:09,0.038
19-08-2024,21:33:10,0.043
19-08-2024,21:33:11,0.047
19-08-2024,21:33:12,0.045
19-08-2024,21:33:13,0.038
19-08-2024,21:33:14,0.035
19-08-2024,21:33:15,0.035
19-08-2024,21:33:16,0.034
19-08-2024,21:33:17,0.037
19-08-2024,21:33:18,0.039
19-08-2024,21:33:19,0.037
19-08-2024,21:33:20,0.035
19-08-2024,21:33:21,0.035
19-08-2024,21:33:22,0.035
19-08-2024,21:33:23,0.034
19-08-2024,21:33:24,0.034
19-08-2024,21:33:25,0.035
19-08-2024,21:33:26,0.035
19-08-2024,21:33:27,0.034
19-08-2024,21:33:28,0.033
19-08-2024,21:33:29,0.044
19-08-2024,21:33:30,0.057
19-08-2024,21:33:31,0.049
19-08-2024,21:33:32,0.044
19-08-2024,21:33:33,0.045
19-08-2024,21:33:34,0.044
19-08-2024,21:33:35,0.044
19-08-2024,21:33:36,0.045
19-08-2024,21:33:37,0.046
19-08-2024,21:33:38,0.046
19-08-2024,21:33:39,0.045
19-08-2024,21:33:40,0.051
19-08-2024,21:33:41,0.057
19-08-2024,21:33:42,0.056
19-08-2024,21:33:43,0.052
19-08-2024,21:33:44,0.051
19-08-2024,21:33:45,0.049
19-08-2024,21:33:46,0.044
19-08-2024,21:33:47,0.040
19-08-2024,21:33:48,0.038
19-08-2024,21:33:49,0.039
19-08-2024,21:33:50,0.046
19-08-2024,21:33:51,0.046
19-08-2024,21:33:52,0.040
19-08-2024,21:33:53,0.039
19-08-2024,21:33:54,0.036
19-08-2024,21:33:55,0.036
19-08-2024,21:33:56,0.036
19-08-2024,21:33:57,0.033
19-08-2024,21:33:58,0.033
19-08-2024,21:33:59,0.032
19-08-2024,21:34:00,0.032
19-08-2024,21:34:01,0.033
19-08-2024,21:34:02,0.034
19-08-2024,21:34:03,0.036
19-08-2024,21:34:04,0.041
19-08-2024,21:34:05,0.049
19-08-2024,21:34:06,0.053
19-08-2024,21:34:07,0.058
19-08-2024,21:34:08,0.061
19-08-2024,21:34:09,0.066
19-08-2024,21:34:10,0.066
19-08-2024,21:34:11,0.062
19-08-2024,21:34:12,0.059
19-08-2024,21:34:13,0.062
19-08-2024,21:34:14,0.062
19-08-2024,21:34:15,0.059
19-08-2024,21:34:16,0.059
19-08-2024,21:34:17,0.060
19-08-2024,21:34:18,0.059
19-08-2024,21:34:19,0.058
19-08-2024,21:34:20,0.053
19-08-2024,21:34:21,0.052
19-08-2024,21:34:22,0.051
19-08-2024,21:34:23,0.049
19-08-2024,21:34:24,0.048
19-08-2024,21:34:25,0.049
19-08-2024,21:34:26,0.047
19-08-2024,21:34:27,0.047
19-08-2024,21:34:28,0.046
19-08-2024,21:34:29,0.046
19-08-2024,21:34:30,0.047
19-08-2024,21:34:31,0.046
19-08-2024,21:34:32,0.047
19-08-2024,21:34:33,0.047
19-08-2024,21:34:34,0.048
19-08-2024,21:34:35,0.050
19-08-2024,21:34:36,0.052
19-08-2024,21:34:37,0.048
19-08-2024,21:34:38,0.049
19-08-2024,21:34:39,0.049
19-08-2024,21:34:40,0.049
19-08-2024,21:34:41,0.050
19-08-2024,21:34:42,0.050
19-08-2024,21:34:43,0.052
19-08-2024,21:34:44,0.054
19-08-2024,21:34:45,0.055
19-08-2024,21:34:46,0.055
19-08-2024,21:34:47,0.058
19-08-2024,21:34:48,0.061
19-08-2024,21:34:49,0.066
19-08-2024,21:34:50,0.061
19-08-2024,21:34:51,0.059
19-08-2024,21:34:52,0.060
19-08-2024,21:34:53,0.062
19-08-2024,21:34:54,0.065
19-08-2024,21:34:55,0.064
19-08-2024,21:34:56,0.064
19-08-2024,21:34:57,0.063
19-08-2024,21:34:58,0.067
19-08-2024,21:34:59,0.064
19-08-2024,21:35:00,0.062
19-08-2024,21:35:01,0.063
19-08-2024,21:35:02,0.060
19-08-2024,21:35:03,0.060
19-08-2024,21:35:04,0.059
19-08-2024,21:35:05,0.061
19-08-2024,21:35:06,0.063
19-08-2024,21:35:07,0.062
19-08-2024,21:35:08,0.061
19-08-2024,21:35:09,0.057
19-08-2024,21:35:10,0.059
19-08-2024,21:35:11,0.057
19-08-2024,21:35:12,0.060
19-08-2024,21:35:13,0.059
19-08-2024,21:35:14,0.056
19-08-2024,21:35:15,0.057
19-08-2024,21:35:16,0.057
19-08-2024,21:35:17,0.056
19-08-2024,21:35:18,0.055
19-08-2024,21:35:19,0.054
19-08-2024,21:35:20,0.056
19-08-2024,21:35:21,0.057
19-08-2024,21:35:22,0.056
19-08-2024,21:35:23,0.056
19-08-2024,21:35:24,0.058
19-08-2024,21:35:25,0.060
19-08-2024,21:35:26,0.059
19-08-2024,21:35:27,0.060
19-08-2024,21:35:28,0.061
19-08-2024,21:35:29,0.064
19-08-2024,21:35:30,0.065
19-08-2024,21:35:31,0.064
19-08-2024,21:35:32,0.065
19-08-2024,21:35:33,0.068
19-08-2024,21:35:34,0.070
19-08-2024,21:35:35,0.066
19-08-2024,21:35:36,0.078
19-08-2024,21:35:37,0.097
19-08-2024,21:35:38,0.091
19-08-2024,21:35:39,0.084
19-08-2024,21:35:40,0.083
19-08-2024,21:35:41,0.088
19-08-2024,21:35:42,0.105
19-08-2024,21:35:43,0.102
19-08-2024,21:35:44,0.086
19-08-2024,21:35:45,0.079
19-08-2024,21:35:46,0.075
19-08-2024,21:35:47,0.076
19-08-2024,21:35:48,0.074
19-08-2024,21:35:49,0.080
19-08-2024,21:35:50,0.082
19-08-2024,21:35:51,0.079
19-08-2024,21:35:52,0.078
19-08-2024,21:35:53,0.078
19-08-2024,21:35:54,0.080
19-08-2024,21:35:55,0.077
19-08-2024,21:35:56,0.082
19-08-2024,21:35:57,0.083
19-08-2024,21:35:58,0.081
19-08-2024,21:35:59,0.078
19-08-2024,21:36:00,0.079
19-08-2024,21:36:01,0.078
19-08-2024,21:36:02,0.077
19-08-2024,21:36:03,0.079
19-08-2024,21:36:04,0.076
19-08-2024,21:36:05,0.071
19-08-2024,21:36:06,0.071
19-08-2024,21:36:07,0.074
19-08-2024,21:36:08,0.074
19-08-2024,21:36:09,0.074
19-08-2024,21:36:10,0.075
19-08-2024,21:36:11,0.075
19-08-2024,21:36:12,0.072
19-08-2024,21:36:13,0.069
19-08-2024,21:36:14,0.065
19-08-2024,21:36:15,0.068
19-08-2024,21:36:16,0.069
19-08-2024,21:36:17,0.067
19-08-2024,21:36:18,0.069
19-08-2024,21:36:19,0.067
19-08-2024,21:36:20,0.066
19-08-2024,21:36:21,0.067
19-08-2024,21:36:22,0.071
19-08-2024,21:36:23,0.071
19-08-2024,21:36:24,0.068
19-08-2024,21:36:25,0.074
19-08-2024,21:36:26,0.075
19-08-2024,21:36:27,0.073
19-08-2024,21:36:28,0.072
19-08-2024,21:36:29,0.073
19-08-2024,21:36:30,0.077
19-08-2024,21:36:31,0.078
19-08-2024,21:36:32,0.077
19-08-2024,21:36:33,0.077
19-08-2024,21:36:34,0.079
19-08-2024,21:36:35,0.074
19-08-2024,21:36:36,0.071
19-08-2024,21:36:37,0.071
19-08-2024,21:36:38,0.068
19-08-2024,21:36:39,0.069
19-08-2024,21:36:40,0.067
19-08-2024,21:36:41,0.069
19-08-2024,21:36:42,0.069
19-08-2024,21:36:43,0.066
19-08-2024,21:36:44,0.056
19-08-2024,21:36:45,0.053
19-08-2024,21:36:46,0.056
19-08-2024,21:36:47,0.057
19-08-2024,21:36:48,0.056
19-08-2024,21:36:49,0.054
19-08-2024,21:36:50,0.052
19-08-2024,21:36:51,0.051
19-08-2024,21:36:52,0.049
19-08-2024,21:36:53,0.048
19-08-2024,21:36:54,0.050
19-08-2024,21:36:55,0.050
19-08-2024,21:36:56,0.046
19-08-2024,21:36:57,0.048
19-08-2024,21:36:58,0.048
19-08-2024,21:36:59,0.045
19-08-2024,21:37:00,0.049
19-08-2024,21:37:01,0.046
19-08-2024,21:37:02,0.045
19-08-2024,21:37:03,0.044
19-08-2024,21:37:04,0.043
19-08-2024,21:37:05,0.045
19-08-2024,21:37:06,0.045
19-08-2024,21:37:07,0.045
19-08-2024,21:37:08,0.046
19-08-2024,21:37:09,0.044
19-08-2024,21:37:10,0.047
19-08-2024,21:37:11,0.047
19-08-2024,21:37:12,0.048
19-08-2024,21:37:13,0.050
19-08-2024,21:37:14,0.049
19-08-2024,21:37:15,0.049
19-08-2024,21:37:16,0.051
19-08-2024,21:37:17,0.053
19-08-2024,21:37:18,0.059
19-08-2024,21:37:19,0.065
19-08-2024,21:37:20,0.071
19-08-2024,21:37:21,0.072
19-08-2024,21:37:22,0.074
19-08-2024,21:37:23,0.093
19-08-2024,21:37:24,0.102
19-08-2024,21:37:25,0.105
19-08-2024,21:37:26,0.110
19-08-2024,21:37:27,0.118
19-08-2024,21:37:28,0.127
19-08-2024,21:37:29,0.135
19-08-2024,21:37:30,0.143
19-08-2024,21:37:31,0.149
19-08-2024,21:37:32,0.140
19-08-2024,21:37:33,0.138
19-08-2024,21:37:34,0.131
19-08-2024,21:37:35,0.104
19-08-2024,21:37:36,0.085
19-08-2024,21:37:37,0.080
19-08-2024,21:37:38,0.084
19-08-2024,21:37:39,0.077
19-08-2024,21:37:40,0.073
19-08-2024,21:37:41,0.068
19-08-2024,21:37:42,0.064
19-08-2024,21:37:43,0.067
19-08-2024,21:37:44,0.068
19-08-2024,21:37:45,0.066
19-08-2024,21:37:46,0.065
19-08-2024,21:37:47,0.063
19-08-2024,21:37:48,0.061
19-08-2024,21:37:49,0.059
19-08-2024,21:37:50,0.059
19-08-2024,21:37:51,0.059
19-08-2024,21:37:52,0.056
19-08-2024,21:37:53,0.054
19-08-2024,21:37:54,0.052
19-08-2024,21:37:55,0.053
19-08-2024,21:37:56,0.057
19-08-2024,21:37:57,0.057
19-08-2024,21:37:58,0.056
19-08-2024,21:37:59,0.058
19-08-2024,21:38:00,0.058
19-08-2024,21:38:01,0.059
19-08-2024,21:38:02,0.057
19-08-2024,21:38:03,0.054
19-08-2024,21:38:04,0.057
19-08-2024,21:38:05,0.058
19-08-2024,21:38:06,0.059
19-08-2024,21:38:07,0.058
19-08-2024,21:38:08,0.057
19-08-2024,21:38:09,0.057
19-08-2024,21:38:10,0.056
19-08-2024,21:38:11,0.059
19-08-2024,21:38:12,0.060
19-08-2024,21:38:13,0.059
19-08-2024,21:38:14,0.064
19-08-2024,21:38:15,0.070
19-08-2024,21:38:16,0.075
19-08-2024,21:38:17,0.079
19-08-2024,21:38:18,0.080
19-08-2024,21:38:19,0.081
19-08-2024,21:38:20,0.083
19-08-2024,21:38:21,0.082
19-08-2024,21:38:22,0.080
19-08-2024,21:38:23,0.080
19-08-2024,21:38:24,0.078
19-08-2024,21:38:25,0.074
19-08-2024,21:38:26,0.068
19-08-2024,21:38:27,0.069
19-08-2024,21:38:28,0.074
19-08-2024,21:38:29,0.078
19-08-2024,21:38:30,0.081
19-08-2024,21:38:31,0.080
19-08-2024,21:38:32,0.074
19-08-2024,21:38:33,0.064
19-08-2024,21:38:34,0.054
19-08-2024,21:38:35,0.053
19-08-2024,21:38:36,0.053
19-08-2024,21:38:37,0.051
19-08-2024,21:38:38,0.052
19-08-2024,21:38:39,0.055
19-08-2024,21:38:40,0.055
19-08-2024,21:38:41,0.054
19-08-2024,21:38:42,0.053
19-08-2024,21:38:43,0.055
19-08-2024,21:38:44,0.054
19-08-2024,21:38:45,0.051
19-08-2024,21:38:46,0.051
19-08-2024,21:38:47,0.052
19-08-2024,21:38:48,0.054
19-08-2024,21:38:49,0.055
19-08-2024,21:38:50,0.054
19-08-2024,21:38:51,0.055
19-08-2024,21:38:52,0.060
19-08-2024,21:38:53,0.070
19-08-2024,21:38:54,0.080
19-08-2024,21:38:55,0.087
19-08-2024,21:38:56,0.093
19-08-2024,21:38:57,0.094
19-08-2024,21:38:58,0.089
19-08-2024,21:38:59,0.088
19-08-2024,21:39:00,0.096
19-08-2024,21:39:01,0.087
19-08-2024,21:39:02,0.075
19-08-2024,21:39:03,0.066
19-08-2024,21:39:04,0.061
19-08-2024,21:39:05,0.061
19-08-2024,21:39:06,0.059
19-08-2024,21:39:07,0.059
19-08-2024,21:39:08,0.061
19-08-2024,21:39:09,0.057
19-08-2024,21:39:10,0.055
19-08-2024,21:39:11,0.059
19-08-2024,21:39:12,0.058
19-08-2024,21:39:13,0.055
19-08-2024,21:39:14,0.051
19-08-2024,21:39:15,0.051
19-08-2024,21:39:16,0.051
19-08-2024,21:39:17,0.049
19-08-2024,21:39:18,0.051
19-08-2024,21:39:19,0.048
19-08-2024,21:39:20,0.048
19-08-2024,21:39:21,0.050
19-08-2024,21:39:22,0.049
19-08-2024,21:39:23,0.049
19-08-2024,21:39:24,0.049
19-08-2024,21:39:25,0.050
19-08-2024,21:39:26,0.051
19-08-2024,21:39:27,0.048
19-08-2024,21:39:28,0.047
19-08-2024,21:39:29,0.046
19-08-2024,21:39:30,0.049
19-08-2024,21:39:31,0.053
19-08-2024,21:39:32,0.051
19-08-2024,21:39:33,0.049
19-08-2024,21:39:34,0.051
19-08-2024,21:39:35,0.057
19-08-2024,21:39:36,0.060
19-08-2024,21:39:37,0.056
19-08-2024,21:39:38,0.054
19-08-2024,21:39:39,0.056
19-08-2024,21:39:40,0.055
19-08-2024,21:39:41,0.052
19-08-2024,21:39:42,0.066
19-08-2024,21:39:43,0.067
19-08-2024,21:39:44,0.059
19-08-2024,21:39:45,0.055
19-08-2024,21:39:46,0.057
19-08-2024,21:39:47,0.060
19-08-2024,21:39:48,0.051
19-08-2024,21:39:49,0.047
19-08-2024,21:39:50,0.044
19-08-2024,21:39:51,0.047
19-08-2024,21:39:52,0.054
19-08-2024,21:39:53,0.060
19-08-2024,21:39:54,0.054
19-08-2024,21:39:55,0.055
19-08-2024,21:39:56,0.063
19-08-2024,21:39:57,0.069
19-08-2024,21:39:58,0.067
19-08-2024,21:39:59,0.069
19-08-2024,21:40:00,0.073
19-08-2024,21:40:01,0.081
19-08-2024,21:40:02,0.094
19-08-2024,21:40:03,0.100
19-08-2024,21:40:04,0.114
19-08-2024,21:40:05,0.125
19-08-2024,21:40:06,0.136
19-08-2024,21:40:07,0.170
19-08-2024,21:40:08,0.236
19-08-2024,21:40:09,0.277
19-08-2024,21:40:10,0.244
19-08-2024,21:40:11,0.216
19-08-2024,21:40:12,0.174
19-08-2024,21:40:13,0.148
19-08-2024,21:40:14,0.159
19-08-2024,21:40:15,0.200
19-08-2024,21:40:16,0.220
19-08-2024,21:40:17,0.226
19-08-2024,21:40:18,0.339
19-08-2024,21:40:19,0.498
19-08-2024,21:40:20,0.562
19-08-2024,21:40:21,0.742
19-08-2024,21:40:22,1.090
19-08-2024,21:40:23,1.040
19-08-2024,21:40:24,0.670
19-08-2024,21:40:25,0.515
19-08-2024,21:40:26,0.519
19-08-2024,21:40:27,0.526
19-08-2024,21:40:28,0.566
19-08-2024,21:40:29,0.566
19-08-2024,21:40:30,0.506
19-08-2024,21:40:31,0.414
19-08-2024,21:40:32,0.370
19-08-2024,21:40:33,0.347
19-08-2024,21:40:34,0.322
19-08-2024,21:40:35,0.307
19-08-2024,21:40:36,0.308
19-08-2024,21:40:37,0.304
19-08-2024,21:40:38,0.326
19-08-2024,21:40:39,0.361
19-08-2024,21:40:40,0.374
19-08-2024,21:40:41,0.469
19-08-2024,21:40:42,0.585
19-08-2024,21:40:43,0.568
19-08-2024,21:40:44,0.536
19-08-2024,21:40:45,0.574
19-08-2024,21:40:46,0.571
19-08-2024,21:40:47,0.634
19-08-2024,21:40:48,0.597
19-08-2024,21:40:49,0.548
19-08-2024,21:40:50,0.585
19-08-2024,21:40:51,0.538
19-08-2024,21:40:52,0.516
19-08-2024,21:40:53,0.531
19-08-2024,21:40:54,0.516
19-08-2024,21:40:55,0.444
19-08-2024,21:40:56,0.430
19-08-2024,21:40:57,0.410
19-08-2024,21:40:58,0.405
19-08-2024,21:40:59,0.409
19-08-2024,21:41:00,0.383
19-08-2024,21:41:01,0.359
19-08-2024,21:41:02,0.376
19-08-2024,21:41:03,0.369
19-08-2024,21:41:04,0.382
19-08-2024,21:41:05,0.389
19-08-2024,21:41:06,0.402
19-08-2024,21:41:07,0.421
19-08-2024,21:41:08,0.424
19-08-2024,21:41:09,0.402
19-08-2024,21:41:10,0.413
19-08-2024,21:41:11,0.422
19-08-2024,21:41:12,0.450
19-08-2024,21:41:13,0.480
19-08-2024,21:41:14,0.457
19-08-2024,21:41:15,0.428
19-08-2024,21:41:16,0.412
19-08-2024,21:41:17,0.415
19-08-2024,21:41:18,0.367
19-08-2024,21:41:19,0.354
19-08-2024,21:41:20,0.365
19-08-2024,21:41:21,0.334
19-08-2024,21:41:22,0.320
19-08-2024,21:41:23,0.309
19-08-2024,21:41:24,0.315
19-08-2024,21:41:25,0.337
19-08-2024,21:41:26,0.345
19-08-2024,21:41:27,0.370
19-08-2024,21:41:28,0.397
19-08-2024,21:41:29,0.406
19-08-2024,21:41:30,0.434
19-08-2024,21:41:31,0.434
19-08-2024,21:41:32,0.440
19-08-2024,21:41:33,0.490
19-08-2024,21:41:34,0.495
19-08-2024,21:41:35,0.396
19-08-2024,21:41:36,0.385
19-08-2024,21:41:37,0.363
19-08-2024,21:41:38,0.319
19-08-2024,21:41:39,0.284
19-08-2024,21:41:40,0.262
19-08-2024,21:41:41,0.252
19-08-2024,21:41:42,0.242
19-08-2024,21:41:43,0.247
19-08-2024,21:41:44,0.299
19-08-2024,21:41:45,0.346
19-08-2024,21:41:46,0.340
19-08-2024,21:41:47,0.304
19-08-2024,21:41:48,0.250
19-08-2024,21:41:49,0.229
19-08-2024,21:41:50,0.235
19-08-2024,21:41:51,0.279
19-08-2024,21:41:52,0.333
19-08-2024,21:41:53,0.374
19-08-2024,21:41:54,0.345
19-08-2024,21:41:55,0.334
19-08-2024,21:41:56,0.315
19-08-2024,21:41:57,0.267
19-08-2024,21:41:58,0.240
19-08-2024,21:41:59,0.232
19-08-2024,21:42:00,0.248
19-08-2024,21:42:01,0.276
19-08-2024,21:42:02,0.311
19-08-2024,21:42:03,0.373
19-08-2024,21:42:04,0.406
19-08-2024,21:42:05,0.402
19-08-2024,21:42:06,0.329
19-08-2024,21:42:07,0.263
19-08-2024,21:42:08,0.273
19-08-2024,21:42:09,0.284
19-08-2024,21:42:10,0.339
19-08-2024,21:42:11,0.365
19-08-2024,21:42:12,0.354
19-08-2024,21:42:13,0.345
19-08-2024,21:42:14,0.332
19-08-2024,21:42:15,0.295
19-08-2024,21:42:16,0.259
19-08-2024,21:42:17,0.305
19-08-2024,21:42:18,0.264
19-08-2024,21:42:19,0.167
19-08-2024,21:42:20,0.154
19-08-2024,21:42:21,0.152
19-08-2024,21:42:22,0.157
19-08-2024,21:42:23,0.149
19-08-2024,21:42:24,0.144
19-08-2024,21:42:25,0.137
19-08-2024,21:42:26,0.145
19-08-2024,21:42:27,0.140
19-08-2024,21:42:28,0.137
19-08-2024,21:42:29,0.145
19-08-2024,21:42:30,0.143
19-08-2024,21:42:31,0.132
19-08-2024,21:42:32,0.131
19-08-2024,21:42:33,0.127
19-08-2024,21:42:34,0.131
19-08-2024,21:42:35,0.132
19-08-2024,21:42:36,0.130
19-08-2024,21:42:37,0.137
19-08-2024,21:42:38,0.155
19-08-2024,21:42:39,0.182
19-08-2024,21:42:40,0.195
19-08-2024,21:42:41,0.202
19-08-2024,21:42:42,0.229
19-08-2024,21:42:43,0.286
19-08-2024,21:42:44,0.298
19-08-2024,21:42:45,0.246
19-08-2024,21:42:46,0.175
19-08-2024,21:42:47,0.141
19-08-2024,21:42:48,0.110
19-08-2024,21:42:49,0.099
19-08-2024,21:42:50,0.095
19-08-2024,21:42:51,0.096
19-08-2024,21:42:52,0.091
19-08-2024,21:42:53,0.088
19-08-2024,21:42:54,0.094
19-08-2024,21:42:55,0.093
19-08-2024,21:42:56,0.091
19-08-2024,21:42:57,0.092
19-08-2024,21:42:58,0.101
19-08-2024,21:42:59,0.106
19-08-2024,21:43:00,0.101
19-08-2024,21:43:01,0.094
