12-09-2024,20:07:44,-0.002
12-09-2024,20:07:45,-0.002
12-09-2024,20:07:46,-0.002
12-09-2024,20:07:47,-0.002
12-09-2024,20:07:48,0.000
12-09-2024,20:07:49,0.000
12-09-2024,20:07:50,0.000
12-09-2024,20:07:51,0.000
12-09-2024,20:07:52,-0.001
12-09-2024,20:07:53,-0.001
12-09-2024,20:07:54,-0.001

Model:,DustTrak II
Model Number:,8532
Serial Number:,8532105203
Test ID:,002
Test Abbreviation:,TEST 3 LONCO_002
Start Date:,12-09-2024
Start Time:,20:08:24
Duration (dd:hh:mm:ss):,0:00:03:00
Log Interval (mm:ss):,00:01
Number of points:,183
Notes:,ERROR: FILTER, 

Statistics,Channel:,AEROSOL
,Units:,mg/m^3
,Average:,0.036
,Minimum:,0.026
,Time of Minimum:,20:09:30
,Date of Minimum:,12-09-2024
,Maximum:,0.048
,Time of Maximum:,20:08:40
,Date of Maximum:,12-09-2024

Calibration,Sensor:,AEROSOL
,Cal. date,29-05-2014

Date,Time,AEROSOL
dd-MM-yyyy,hh:mm:ss,mg/m^3
12-09-2024,20:08:25,0.045
12-09-2024,20:08:26,0.046
12-09-2024,20:08:27,0.046
12-09-2024,20:08:28,0.046
12-09-2024,20:08:29,0.043
12-09-2024,20:08:30,0.043
12-09-2024,20:08:31,0.044
12-09-2024,20:08:32,0.046
12-09-2024,20:08:33,0.046
12-09-2024,20:08:34,0.043
12-09-2024,20:08:35,0.046
12-09-2024,20:08:36,0.046
12-09-2024,20:08:37,0.045
12-09-2024,20:08:38,0.046
12-09-2024,20:08:39,0.044
12-09-2024,20:08:40,0.048
12-09-2024,20:08:41,0.048
12-09-2024,20:08:42,0.048
12-09-2024,20:08:43,0.047
12-09-2024,20:08:44,0.047
12-09-2024,20:08:45,0.046
12-09-2024,20:08:46,0.044
12-09-2024,20:08:47,0.045
12-09-2024,20:08:48,0.045
12-09-2024,20:08:49,0.044
12-09-2024,20:08:50,0.043
12-09-2024,20:08:51,0.045
12-09-2024,20:08:52,0.043
12-09-2024,20:08:53,0.040
12-09-2024,20:08:54,0.040
12-09-2024,20:08:55,0.044
12-09-2024,20:08:56,0.048
12-09-2024,20:08:57,0.045
12-09-2024,20:08:58,0.045
12-09-2024,20:08:59,0.046
12-09-2024,20:09:00,0.045
12-09-2024,20:09:01,0.042
12-09-2024,20:09:02,0.042
12-09-2024,20:09:03,0.044
12-09-2024,20:09:04,0.044
12-09-2024,20:09:05,0.042
12-09-2024,20:09:06,0.040
12-09-2024,20:09:07,0.040
12-09-2024,20:09:08,0.042
12-09-2024,20:09:09,0.042
12-09-2024,20:09:10,0.039
12-09-2024,20:09:11,0.042
12-09-2024,20:09:12,0.042
12-09-2024,20:09:13,0.040
12-09-2024,20:09:14,0.041
12-09-2024,20:09:15,0.041
12-09-2024,20:09:16,0.043
12-09-2024,20:09:17,0.043
12-09-2024,20:09:18,0.042
12-09-2024,20:09:19,0.042
12-09-2024,20:09:20,0.040
12-09-2024,20:09:21,0.041
12-09-2024,20:09:22,0.042
12-09-2024,20:09:23,0.043
12-09-2024,20:09:24,0.042
12-09-2024,20:09:25,0.037
12-09-2024,20:09:26,0.040
12-09-2024,20:09:27,0.041
12-09-2024,20:09:28,0.034
12-09-2024,20:09:29,0.028
12-09-2024,20:09:30,0.026
12-09-2024,20:09:31,0.027
12-09-2024,20:09:32,0.027
12-09-2024,20:09:33,0.028
12-09-2024,20:09:34,0.029
12-09-2024,20:09:35,0.031
12-09-2024,20:09:36,0.032
12-09-2024,20:09:37,0.032
12-09-2024,20:09:38,0.033
12-09-2024,20:09:39,0.035
12-09-2024,20:09:40,0.035
12-09-2024,20:09:41,0.035
12-09-2024,20:09:42,0.036
12-09-2024,20:09:43,0.035
12-09-2024,20:09:44,0.036
12-09-2024,20:09:45,0.035
12-09-2024,20:09:46,0.032
12-09-2024,20:09:47,0.032
12-09-2024,20:09:48,0.032
12-09-2024,20:09:49,0.033
12-09-2024,20:09:50,0.032
12-09-2024,20:09:51,0.028
12-09-2024,20:09:52,0.029
12-09-2024,20:09:53,0.031
12-09-2024,20:09:54,0.032
12-09-2024,20:09:55,0.031
12-09-2024,20:09:56,0.030
12-09-2024,20:09:57,0.030
12-09-2024,20:09:58,0.029
12-09-2024,20:09:59,0.031
12-09-2024,20:10:00,0.031
12-09-2024,20:10:01,0.029
12-09-2024,20:10:02,0.030
12-09-2024,20:10:03,0.030
12-09-2024,20:10:04,0.028
12-09-2024,20:10:05,0.029
12-09-2024,20:10:06,0.028
12-09-2024,20:10:07,0.029
12-09-2024,20:10:08,0.029
12-09-2024,20:10:09,0.030
12-09-2024,20:10:10,0.029
12-09-2024,20:10:11,0.031
12-09-2024,20:10:12,0.036
12-09-2024,20:10:13,0.039
12-09-2024,20:10:14,0.035
12-09-2024,20:10:15,0.033
12-09-2024,20:10:16,0.034
12-09-2024,20:10:17,0.034
12-09-2024,20:10:18,0.033
12-09-2024,20:10:19,0.033
12-09-2024,20:10:20,0.033
12-09-2024,20:10:21,0.031
12-09-2024,20:10:22,0.032
12-09-2024,20:10:23,0.034
12-09-2024,20:10:24,0.033
12-09-2024,20:10:25,0.032
12-09-2024,20:10:26,0.033
12-09-2024,20:10:27,0.031
12-09-2024,20:10:28,0.033
12-09-2024,20:10:29,0.032
12-09-2024,20:10:30,0.032
12-09-2024,20:10:31,0.031
12-09-2024,20:10:32,0.031
12-09-2024,20:10:33,0.029
12-09-2024,20:10:34,0.031
12-09-2024,20:10:35,0.036
12-09-2024,20:10:36,0.034
12-09-2024,20:10:37,0.034
12-09-2024,20:10:38,0.035
12-09-2024,20:10:39,0.032
12-09-2024,20:10:40,0.032
12-09-2024,20:10:41,0.032
12-09-2024,20:10:42,0.031
12-09-2024,20:10:43,0.031
12-09-2024,20:10:44,0.032
12-09-2024,20:10:45,0.032
12-09-2024,20:10:46,0.033
12-09-2024,20:10:47,0.033
12-09-2024,20:10:48,0.032
12-09-2024,20:10:49,0.031
12-09-2024,20:10:50,0.031
12-09-2024,20:10:51,0.031
12-09-2024,20:10:52,0.029
12-09-2024,20:10:53,0.031
12-09-2024,20:10:54,0.032
12-09-2024,20:10:55,0.034
12-09-2024,20:10:56,0.033
12-09-2024,20:10:57,0.032
12-09-2024,20:10:58,0.034
12-09-2024,20:10:59,0.035
12-09-2024,20:11:00,0.035
12-09-2024,20:11:01,0.035
12-09-2024,20:11:02,0.032
12-09-2024,20:11:03,0.029
12-09-2024,20:11:04,0.030
12-09-2024,20:11:05,0.030
12-09-2024,20:11:06,0.028
12-09-2024,20:11:07,0.031
12-09-2024,20:11:08,0.035
12-09-2024,20:11:09,0.034
12-09-2024,20:11:10,0.036
12-09-2024,20:11:11,0.039
12-09-2024,20:11:12,0.037
12-09-2024,20:11:13,0.036
12-09-2024,20:11:14,0.040
12-09-2024,20:11:15,0.042
12-09-2024,20:11:16,0.038
12-09-2024,20:11:17,0.036
12-09-2024,20:11:18,0.037
12-09-2024,20:11:19,0.036
12-09-2024,20:11:20,0.037
12-09-2024,20:11:21,0.038
12-09-2024,20:11:22,0.038
12-09-2024,20:11:23,0.038
12-09-2024,20:11:24,0.039
12-09-2024,20:11:25,0.042
12-09-2024,20:11:26,0.040
12-09-2024,20:11:27,0.034

Model:,DustTrak II
Model Number:,8532
Serial Number:,8532105203
Test ID:,003
Test Abbreviation:,TEST 3 LONCO_003
Start Date:,12-09-2024
Start Time:,20:41:56
Duration (dd:hh:mm:ss):,0:00:28:00
Log Interval (mm:ss):,00:01
Number of points:,1702
Notes:,ERROR: FILTER, 

Statistics,Channel:,AEROSOL
,Units:,mg/m^3
,Average:,0.051
,Minimum:,0.000
,Time of Minimum:,21:04:00
,Date of Minimum:,12-09-2024
,Maximum:,0.875
,Time of Maximum:,20:58:30
,Date of Maximum:,12-09-2024

Calibration,Sensor:,AEROSOL
,Cal. date,29-05-2014

Date,Time,AEROSOL
dd-MM-yyyy,hh:mm:ss,mg/m^3
12-09-2024,20:41:57,0.031
12-09-2024,20:41:58,0.034
12-09-2024,20:41:59,0.034
12-09-2024,20:42:00,0.042
12-09-2024,20:42:01,0.050
12-09-2024,20:42:02,0.047
12-09-2024,20:42:03,0.047
12-09-2024,20:42:04,0.052
12-09-2024,20:42:05,0.058
12-09-2024,20:42:06,0.062
12-09-2024,20:42:07,0.063
12-09-2024,20:42:08,0.063
12-09-2024,20:42:09,0.060
12-09-2024,20:42:10,0.049
12-09-2024,20:42:11,0.040
12-09-2024,20:42:12,0.036
12-09-2024,20:42:13,0.033
12-09-2024,20:42:14,0.034
12-09-2024,20:42:15,0.041
12-09-2024,20:42:16,0.047
12-09-2024,20:42:17,0.046
12-09-2024,20:42:18,0.043
12-09-2024,20:42:19,0.041
12-09-2024,20:42:20,0.040
12-09-2024,20:42:21,0.038
12-09-2024,20:42:22,0.035
12-09-2024,20:42:23,0.035
12-09-2024,20:42:24,0.039
12-09-2024,20:42:25,0.041
12-09-2024,20:42:26,0.036
12-09-2024,20:42:27,0.037
12-09-2024,20:42:28,0.040
12-09-2024,20:42:29,0.046
12-09-2024,20:42:30,0.047
12-09-2024,20:42:31,0.043
12-09-2024,20:42:32,0.046
12-09-2024,20:42:33,0.044
12-09-2024,20:42:34,0.046
12-09-2024,20:42:35,0.051
12-09-2024,20:42:36,0.042
12-09-2024,20:42:37,0.041
12-09-2024,20:42:38,0.045
12-09-2024,20:42:39,0.050
12-09-2024,20:42:40,0.050
12-09-2024,20:42:41,0.052
12-09-2024,20:42:42,0.054
12-09-2024,20:42:43,0.051
12-09-2024,20:42:44,0.049
12-09-2024,20:42:45,0.050
12-09-2024,20:42:46,0.049
12-09-2024,20:42:47,0.047
12-09-2024,20:42:48,0.046
12-09-2024,20:42:49,0.046
12-09-2024,20:42:50,0.042
12-09-2024,20:42:51,0.038
12-09-2024,20:42:52,0.037
12-09-2024,20:42:53,0.039
12-09-2024,20:42:54,0.039
12-09-2024,20:42:55,0.036
12-09-2024,20:42:56,0.032
12-09-2024,20:42:57,0.032
12-09-2024,20:42:58,0.032
12-09-2024,20:42:59,0.029
12-09-2024,20:43:00,0.031
12-09-2024,20:43:01,0.031
12-09-2024,20:43:02,0.030
12-09-2024,20:43:03,0.031
12-09-2024,20:43:04,0.031
12-09-2024,20:43:05,0.030
12-09-2024,20:43:06,0.030
12-09-2024,20:43:07,0.028
12-09-2024,20:43:08,0.026
12-09-2024,20:43:09,0.025
12-09-2024,20:43:10,0.025
12-09-2024,20:43:11,0.026
12-09-2024,20:43:12,0.025
12-09-2024,20:43:13,0.026
12-09-2024,20:43:14,0.024
12-09-2024,20:43:15,0.021
12-09-2024,20:43:16,0.024
12-09-2024,20:43:17,0.023
12-09-2024,20:43:18,0.020
12-09-2024,20:43:19,0.018
12-09-2024,20:43:20,0.016
12-09-2024,20:43:21,0.015
12-09-2024,20:43:22,0.013
12-09-2024,20:43:23,0.009
12-09-2024,20:43:24,0.009
12-09-2024,20:43:25,0.009
12-09-2024,20:43:26,0.008
12-09-2024,20:43:27,0.008
12-09-2024,20:43:28,0.007
12-09-2024,20:43:29,0.006
12-09-2024,20:43:30,0.008
12-09-2024,20:43:31,0.005
12-09-2024,20:43:32,0.004
12-09-2024,20:43:33,0.005
12-09-2024,20:43:34,0.005
12-09-2024,20:43:35,0.005
12-09-2024,20:43:36,0.004
12-09-2024,20:43:37,0.004
12-09-2024,20:43:38,0.004
12-09-2024,20:43:39,0.005
12-09-2024,20:43:40,0.005
12-09-2024,20:43:41,0.003
12-09-2024,20:43:42,0.003
12-09-2024,20:43:43,0.004
12-09-2024,20:43:44,0.004
12-09-2024,20:43:45,0.005
12-09-2024,20:43:46,0.008
12-09-2024,20:43:47,0.010
12-09-2024,20:43:48,0.011
12-09-2024,20:43:49,0.024
12-09-2024,20:43:50,0.067
12-09-2024,20:43:51,0.060
12-09-2024,20:43:52,0.020
12-09-2024,20:43:53,0.018
12-09-2024,20:43:54,0.020
12-09-2024,20:43:55,0.021
12-09-2024,20:43:56,0.020
12-09-2024,20:43:57,0.019
12-09-2024,20:43:58,0.019
12-09-2024,20:43:59,0.020
12-09-2024,20:44:00,0.018
12-09-2024,20:44:01,0.014
12-09-2024,20:44:02,0.013
12-09-2024,20:44:03,0.015
12-09-2024,20:44:04,0.015
12-09-2024,20:44:05,0.017
12-09-2024,20:44:06,0.019
12-09-2024,20:44:07,0.013
12-09-2024,20:44:08,0.008
12-09-2024,20:44:09,0.006
12-09-2024,20:44:10,0.007
12-09-2024,20:44:11,0.005
12-09-2024,20:44:12,0.005
12-09-2024,20:44:13,0.004
12-09-2024,20:44:14,0.005
12-09-2024,20:44:15,0.006
12-09-2024,20:44:16,0.007
12-09-2024,20:44:17,0.009
12-09-2024,20:44:18,0.014
12-09-2024,20:44:19,0.021
12-09-2024,20:44:20,0.026
12-09-2024,20:44:21,0.033
12-09-2024,20:44:22,0.043
12-09-2024,20:44:23,0.048
12-09-2024,20:44:24,0.053
12-09-2024,20:44:25,0.075
12-09-2024,20:44:26,0.118
12-09-2024,20:44:27,0.080
12-09-2024,20:44:28,0.040
12-09-2024,20:44:29,0.028
12-09-2024,20:44:30,0.026
12-09-2024,20:44:31,0.021
12-09-2024,20:44:32,0.019
12-09-2024,20:44:33,0.021
12-09-2024,20:44:34,0.028
12-09-2024,20:44:35,0.027
12-09-2024,20:44:36,0.017
12-09-2024,20:44:37,0.016
12-09-2024,20:44:38,0.032
12-09-2024,20:44:39,0.044
12-09-2024,20:44:40,0.020
12-09-2024,20:44:41,0.013
12-09-2024,20:44:42,0.011
12-09-2024,20:44:43,0.013
12-09-2024,20:44:44,0.100
12-09-2024,20:44:45,0.192
12-09-2024,20:44:46,0.080
12-09-2024,20:44:47,0.024
12-09-2024,20:44:48,0.012
12-09-2024,20:44:49,0.013
12-09-2024,20:44:50,0.015
12-09-2024,20:44:51,0.017
12-09-2024,20:44:52,0.027
12-09-2024,20:44:53,0.035
12-09-2024,20:44:54,0.027
12-09-2024,20:44:55,0.029
12-09-2024,20:44:56,0.032
12-09-2024,20:44:57,0.050
12-09-2024,20:44:58,0.047
12-09-2024,20:44:59,0.033
12-09-2024,20:45:00,0.029
12-09-2024,20:45:01,0.028
12-09-2024,20:45:02,0.027
12-09-2024,20:45:03,0.030
12-09-2024,20:45:04,0.041
12-09-2024,20:45:05,0.048
12-09-2024,20:45:06,0.044
12-09-2024,20:45:07,0.023
12-09-2024,20:45:08,0.012
12-09-2024,20:45:09,0.010
12-09-2024,20:45:10,0.008
12-09-2024,20:45:11,0.009
12-09-2024,20:45:12,0.010
12-09-2024,20:45:13,0.007
12-09-2024,20:45:14,0.006
12-09-2024,20:45:15,0.007
12-09-2024,20:45:16,0.007
12-09-2024,20:45:17,0.007
12-09-2024,20:45:18,0.007
12-09-2024,20:45:19,0.008
12-09-2024,20:45:20,0.008
12-09-2024,20:45:21,0.006
12-09-2024,20:45:22,0.007
12-09-2024,20:45:23,0.007
12-09-2024,20:45:24,0.007
12-09-2024,20:45:25,0.009
12-09-2024,20:45:26,0.008
12-09-2024,20:45:27,0.008
12-09-2024,20:45:28,0.008
12-09-2024,20:45:29,0.008
12-09-2024,20:45:30,0.007
12-09-2024,20:45:31,0.007
12-09-2024,20:45:32,0.007
12-09-2024,20:45:33,0.007
12-09-2024,20:45:34,0.007
12-09-2024,20:45:35,0.008
12-09-2024,20:45:36,0.008
12-09-2024,20:45:37,0.009
12-09-2024,20:45:38,0.010
12-09-2024,20:45:39,0.009
12-09-2024,20:45:40,0.010
12-09-2024,20:45:41,0.009
12-09-2024,20:45:42,0.009
12-09-2024,20:45:43,0.011
12-09-2024,20:45:44,0.009
12-09-2024,20:45:45,0.011
12-09-2024,20:45:46,0.014
12-09-2024,20:45:47,0.015
12-09-2024,20:45:48,0.014
12-09-2024,20:45:49,0.014
12-09-2024,20:45:50,0.011
12-09-2024,20:45:51,0.008
12-09-2024,20:45:52,0.009
12-09-2024,20:45:53,0.010
12-09-2024,20:45:54,0.011
12-09-2024,20:45:55,0.010
12-09-2024,20:45:56,0.007
12-09-2024,20:45:57,0.003
12-09-2024,20:45:58,0.003
12-09-2024,20:45:59,0.002
12-09-2024,20:46:00,0.003
12-09-2024,20:46:01,0.005
12-09-2024,20:46:02,0.007
12-09-2024,20:46:03,0.006
12-09-2024,20:46:04,0.007
12-09-2024,20:46:05,0.009
12-09-2024,20:46:06,0.015
12-09-2024,20:46:07,0.080
12-09-2024,20:46:08,0.132
12-09-2024,20:46:09,0.055
12-09-2024,20:46:10,0.021
12-09-2024,20:46:11,0.017
12-09-2024,20:46:12,0.025
12-09-2024,20:46:13,0.027
12-09-2024,20:46:14,0.023
12-09-2024,20:46:15,0.017
12-09-2024,20:46:16,0.016
12-09-2024,20:46:17,0.016
12-09-2024,20:46:18,0.021
12-09-2024,20:46:19,0.023
12-09-2024,20:46:20,0.029
12-09-2024,20:46:21,0.032
12-09-2024,20:46:22,0.034
12-09-2024,20:46:23,0.043
12-09-2024,20:46:24,0.040
12-09-2024,20:46:25,0.027
12-09-2024,20:46:26,0.021
12-09-2024,20:46:27,0.024
12-09-2024,20:46:28,0.024
12-09-2024,20:46:29,0.022
12-09-2024,20:46:30,0.025
12-09-2024,20:46:31,0.021
12-09-2024,20:46:32,0.018
12-09-2024,20:46:33,0.018
12-09-2024,20:46:34,0.017
12-09-2024,20:46:35,0.019
12-09-2024,20:46:36,0.022
12-09-2024,20:46:37,0.030
12-09-2024,20:46:38,0.043
12-09-2024,20:46:39,0.052
12-09-2024,20:46:40,0.059
12-09-2024,20:46:41,0.060
12-09-2024,20:46:42,0.054
12-09-2024,20:46:43,0.049
12-09-2024,20:46:44,0.043
12-09-2024,20:46:45,0.024
12-09-2024,20:46:46,0.017
12-09-2024,20:46:47,0.021
12-09-2024,20:46:48,0.017
12-09-2024,20:46:49,0.010
12-09-2024,20:46:50,0.004
12-09-2024,20:46:51,0.005
12-09-2024,20:46:52,0.005
12-09-2024,20:46:53,0.004
12-09-2024,20:46:54,0.006
12-09-2024,20:46:55,0.006
12-09-2024,20:46:56,0.006
12-09-2024,20:46:57,0.006
12-09-2024,20:46:58,0.010
12-09-2024,20:46:59,0.019
12-09-2024,20:47:00,0.026
12-09-2024,20:47:01,0.036
12-09-2024,20:47:02,0.038
12-09-2024,20:47:03,0.037
12-09-2024,20:47:04,0.042
12-09-2024,20:47:05,0.055
12-09-2024,20:47:06,0.073
12-09-2024,20:47:07,0.085
12-09-2024,20:47:08,0.134
12-09-2024,20:47:09,0.163
12-09-2024,20:47:10,0.140
12-09-2024,20:47:11,0.123
12-09-2024,20:47:12,0.104
12-09-2024,20:47:13,0.085
12-09-2024,20:47:14,0.073
12-09-2024,20:47:15,0.066
12-09-2024,20:47:16,0.058
12-09-2024,20:47:17,0.055
12-09-2024,20:47:18,0.050
12-09-2024,20:47:19,0.042
12-09-2024,20:47:20,0.036
12-09-2024,20:47:21,0.033
12-09-2024,20:47:22,0.034
12-09-2024,20:47:23,0.035
12-09-2024,20:47:24,0.043
12-09-2024,20:47:25,0.058
12-09-2024,20:47:26,0.072
12-09-2024,20:47:27,0.074
12-09-2024,20:47:28,0.061
12-09-2024,20:47:29,0.054
12-09-2024,20:47:30,0.053
12-09-2024,20:47:31,0.064
12-09-2024,20:47:32,0.067
12-09-2024,20:47:33,0.069
12-09-2024,20:47:34,0.073
12-09-2024,20:47:35,0.081
12-09-2024,20:47:36,0.089
12-09-2024,20:47:37,0.100
12-09-2024,20:47:38,0.106
12-09-2024,20:47:39,0.115
12-09-2024,20:47:40,0.109
12-09-2024,20:47:41,0.108
12-09-2024,20:47:42,0.173
12-09-2024,20:47:43,0.295
12-09-2024,20:47:44,0.400
12-09-2024,20:47:45,0.455
12-09-2024,20:47:46,0.479
12-09-2024,20:47:47,0.441
12-09-2024,20:47:48,0.353
12-09-2024,20:47:49,0.340
12-09-2024,20:47:50,0.328
12-09-2024,20:47:51,0.207
12-09-2024,20:47:52,0.211
12-09-2024,20:47:53,0.187
12-09-2024,20:47:54,0.076
12-09-2024,20:47:55,0.034
12-09-2024,20:47:56,0.028
12-09-2024,20:47:57,0.030
12-09-2024,20:47:58,0.033
12-09-2024,20:47:59,0.036
12-09-2024,20:48:00,0.048
12-09-2024,20:48:01,0.112
12-09-2024,20:48:02,0.206
12-09-2024,20:48:03,0.179
12-09-2024,20:48:04,0.116
12-09-2024,20:48:05,0.086
12-09-2024,20:48:06,0.059
12-09-2024,20:48:07,0.034
12-09-2024,20:48:08,0.022
12-09-2024,20:48:09,0.019
12-09-2024,20:48:10,0.021
12-09-2024,20:48:11,0.021
12-09-2024,20:48:12,0.024
12-09-2024,20:48:13,0.034
12-09-2024,20:48:14,0.047
12-09-2024,20:48:15,0.076
12-09-2024,20:48:16,0.141
12-09-2024,20:48:17,0.166
12-09-2024,20:48:18,0.103
12-09-2024,20:48:19,0.048
12-09-2024,20:48:20,0.043
12-09-2024,20:48:21,0.049
12-09-2024,20:48:22,0.050
12-09-2024,20:48:23,0.040
12-09-2024,20:48:24,0.036
12-09-2024,20:48:25,0.035
12-09-2024,20:48:26,0.028
12-09-2024,20:48:27,0.025
12-09-2024,20:48:28,0.033
12-09-2024,20:48:29,0.038
12-09-2024,20:48:30,0.031
12-09-2024,20:48:31,0.038
12-09-2024,20:48:32,0.050
12-09-2024,20:48:33,0.058
12-09-2024,20:48:34,0.061
12-09-2024,20:48:35,0.054
12-09-2024,20:48:36,0.052
12-09-2024,20:48:37,0.046
12-09-2024,20:48:38,0.046
12-09-2024,20:48:39,0.054
12-09-2024,20:48:40,0.058
12-09-2024,20:48:41,0.058
12-09-2024,20:48:42,0.057
12-09-2024,20:48:43,0.054
12-09-2024,20:48:44,0.046
12-09-2024,20:48:45,0.043
12-09-2024,20:48:46,0.042
12-09-2024,20:48:47,0.040
12-09-2024,20:48:48,0.033
12-09-2024,20:48:49,0.033
12-09-2024,20:48:50,0.037
12-09-2024,20:48:51,0.037
12-09-2024,20:48:52,0.033
12-09-2024,20:48:53,0.030
12-09-2024,20:48:54,0.031
12-09-2024,20:48:55,0.029
12-09-2024,20:48:56,0.028
12-09-2024,20:48:57,0.033
12-09-2024,20:48:58,0.036
12-09-2024,20:48:59,0.035
12-09-2024,20:49:00,0.035
12-09-2024,20:49:01,0.037
12-09-2024,20:49:02,0.036
12-09-2024,20:49:03,0.038
12-09-2024,20:49:04,0.046
12-09-2024,20:49:05,0.056
12-09-2024,20:49:06,0.125
12-09-2024,20:49:07,0.204
12-09-2024,20:49:08,0.196
12-09-2024,20:49:09,0.192
12-09-2024,20:49:10,0.179
12-09-2024,20:49:11,0.118
12-09-2024,20:49:12,0.067
12-09-2024,20:49:13,0.054
12-09-2024,20:49:14,0.049
12-09-2024,20:49:15,0.045
12-09-2024,20:49:16,0.037
12-09-2024,20:49:17,0.029
12-09-2024,20:49:18,0.033
12-09-2024,20:49:19,0.038
12-09-2024,20:49:20,0.049
12-09-2024,20:49:21,0.084
12-09-2024,20:49:22,0.104
12-09-2024,20:49:23,0.100
12-09-2024,20:49:24,0.108
12-09-2024,20:49:25,0.116
12-09-2024,20:49:26,0.122
12-09-2024,20:49:27,0.119
12-09-2024,20:49:28,0.126
12-09-2024,20:49:29,0.113
12-09-2024,20:49:30,0.088
12-09-2024,20:49:31,0.089
12-09-2024,20:49:32,0.110
12-09-2024,20:49:33,0.138
12-09-2024,20:49:34,0.146
12-09-2024,20:49:35,0.132
12-09-2024,20:49:36,0.145
12-09-2024,20:49:37,0.199
12-09-2024,20:49:38,0.222
12-09-2024,20:49:39,0.198
12-09-2024,20:49:40,0.285
12-09-2024,20:49:41,0.405
12-09-2024,20:49:42,0.201
12-09-2024,20:49:43,0.196
12-09-2024,20:49:44,0.280
12-09-2024,20:49:45,0.278
12-09-2024,20:49:46,0.207
12-09-2024,20:49:47,0.107
12-09-2024,20:49:48,0.062
12-09-2024,20:49:49,0.053
12-09-2024,20:49:50,0.043
12-09-2024,20:49:51,0.038
12-09-2024,20:49:52,0.050
12-09-2024,20:49:53,0.066
12-09-2024,20:49:54,0.085
12-09-2024,20:49:55,0.088
12-09-2024,20:49:56,0.087
12-09-2024,20:49:57,0.099
12-09-2024,20:49:58,0.112
12-09-2024,20:49:59,0.115
12-09-2024,20:50:00,0.128
12-09-2024,20:50:01,0.117
12-09-2024,20:50:02,0.102
12-09-2024,20:50:03,0.096
12-09-2024,20:50:04,0.091
12-09-2024,20:50:05,0.105
12-09-2024,20:50:06,0.140
12-09-2024,20:50:07,0.120
12-09-2024,20:50:08,0.083
12-09-2024,20:50:09,0.059
12-09-2024,20:50:10,0.055
12-09-2024,20:50:11,0.057
12-09-2024,20:50:12,0.056
12-09-2024,20:50:13,0.057
12-09-2024,20:50:14,0.055
12-09-2024,20:50:15,0.058
12-09-2024,20:50:16,0.062
12-09-2024,20:50:17,0.120
12-09-2024,20:50:18,0.235
12-09-2024,20:50:19,0.381
12-09-2024,20:50:20,0.531
12-09-2024,20:50:21,0.521
12-09-2024,20:50:22,0.358
12-09-2024,20:50:23,0.150
12-09-2024,20:50:24,0.104
12-09-2024,20:50:25,0.116
12-09-2024,20:50:26,0.098
12-09-2024,20:50:27,0.077
12-09-2024,20:50:28,0.066
