TrakPro Version 4.70 ASCII Data File

Model:,DustTrak II
Model Number:,8532
Serial Number:,8532105203
Test ID:,001
Test Abbreviation:,TEST 3 LONCO_001
Start Date:,26-09-2024
Start Time:,20:56:04
Duration (dd:hh:mm:ss):,0:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,64
Notes:,ERROR: FILTER, 

Statistics,Channel:,AEROSOL
,Units:,mg/m^3
,Average:,0.000
,Minimum:,-0.001
,Time of Minimum:,20:56:06
,Date of Minimum:,26-09-2024
,Maximum:,0.003
,Time of Maximum:,20:56:36
,Date of Maximum:,26-09-2024

Calibration,Sensor:,AEROSOL
,Cal. date,29-05-2014

Date,Time,AEROSOL
26-09-2024,22:44:23,0.363
26-09-2024,22:44:24,0.342
26-09-2024,22:44:25,0.332
26-09-2024,22:44:26,0.382
26-09-2024,22:44:27,0.743
26-09-2024,22:44:28,1.040
26-09-2024,22:44:29,0.896
26-09-2024,22:44:30,0.864
26-09-2024,22:44:31,0.776
26-09-2024,22:44:32,0.647
26-09-2024,22:44:33,0.589
26-09-2024,22:44:34,0.529
26-09-2024,22:44:35,0.483
26-09-2024,22:44:36,0.472
26-09-2024,22:44:37,0.579
26-09-2024,22:44:38,0.725
26-09-2024,22:44:39,0.657
26-09-2024,22:44:40,0.493
26-09-2024,22:44:41,0.335
26-09-2024,22:44:42,0.238
26-09-2024,22:44:43,0.181
26-09-2024,22:44:44,0.162
26-09-2024,22:44:45,0.148
26-09-2024,22:44:46,0.142
26-09-2024,22:44:47,0.153
26-09-2024,22:44:48,0.177
26-09-2024,22:44:49,0.191
26-09-2024,22:44:50,0.179
26-09-2024,22:44:51,0.127
26-09-2024,22:44:52,0.101
26-09-2024,22:44:53,0.093
26-09-2024,22:44:54,0.086
26-09-2024,22:44:55,0.081
26-09-2024,22:44:56,0.075
26-09-2024,22:44:57,0.074
26-09-2024,22:44:58,0.077
26-09-2024,22:44:59,0.088
26-09-2024,22:45:00,0.098
26-09-2024,22:45:01,0.110
26-09-2024,22:45:02,0.125
26-09-2024,22:45:03,0.131
26-09-2024,22:45:04,0.131
26-09-2024,22:45:05,0.126
26-09-2024,22:45:06,0.125
26-09-2024,22:45:07,0.133
26-09-2024,22:45:08,0.134
26-09-2024,22:45:09,0.130
26-09-2024,22:45:10,0.123
26-09-2024,22:45:11,0.111
26-09-2024,22:45:12,0.095
26-09-2024,22:45:13,0.085
26-09-2024,22:45:14,0.074
26-09-2024,22:45:15,0.073
26-09-2024,22:45:16,0.081
26-09-2024,22:45:17,0.097
26-09-2024,22:45:18,0.113
26-09-2024,22:45:19,0.151
26-09-2024,22:45:20,0.212
26-09-2024,22:45:21,0.222
26-09-2024,22:45:22,0.208
26-09-2024,22:45:23,0.199
26-09-2024,22:45:24,0.252
26-09-2024,22:45:25,0.295
26-09-2024,22:45:26,0.244
26-09-2024,22:45:27,0.198
26-09-2024,22:45:28,0.178
26-09-2024,22:45:29,0.177
26-09-2024,22:45:30,0.199
26-09-2024,22:45:31,0.245
26-09-2024,22:45:32,0.329
26-09-2024,22:45:33,0.352
26-09-2024,22:45:34,0.382
26-09-2024,22:45:35,0.423
26-09-2024,22:45:36,0.449
26-09-2024,22:45:37,0.586
26-09-2024,22:45:38,0.748
26-09-2024,22:45:39,0.734
26-09-2024,22:45:40,0.716
26-09-2024,22:45:41,0.700
26-09-2024,22:45:42,0.708
26-09-2024,22:45:43,0.729
26-09-2024,22:45:44,0.797
26-09-2024,22:45:45,0.794
26-09-2024,22:45:46,0.624
26-09-2024,22:45:47,0.442
26-09-2024,22:45:48,0.337
26-09-2024,22:45:49,0.279
26-09-2024,22:45:50,0.238
26-09-2024,22:45:51,0.207
26-09-2024,22:45:52,0.188
26-09-2024,22:45:53,0.182
26-09-2024,22:45:54,0.188
26-09-2024,22:45:55,0.185
26-09-2024,22:45:56,0.202
26-09-2024,22:45:57,0.220
26-09-2024,22:45:58,0.217
26-09-2024,22:45:59,0.236
26-09-2024,22:46:00,0.341
26-09-2024,22:46:01,0.407
26-09-2024,22:46:02,0.384
26-09-2024,22:46:03,0.284
26-09-2024,22:46:04,0.162
26-09-2024,22:46:05,0.113
26-09-2024,22:46:06,0.089
26-09-2024,22:46:07,0.075
26-09-2024,22:46:08,0.072
26-09-2024,22:46:09,0.076
26-09-2024,22:46:10,0.079
26-09-2024,22:46:11,0.079
26-09-2024,22:46:12,0.076
26-09-2024,22:46:13,0.074
26-09-2024,22:46:14,0.068
26-09-2024,22:46:15,0.067
26-09-2024,22:46:16,0.065
26-09-2024,22:46:17,0.062
26-09-2024,22:46:18,0.062
26-09-2024,22:46:19,0.066
26-09-2024,22:46:20,0.065
26-09-2024,22:46:21,0.066
26-09-2024,22:46:22,0.065
26-09-2024,22:46:23,0.068
26-09-2024,22:46:24,0.116
26-09-2024,22:46:25,0.330
26-09-2024,22:46:26,0.638
26-09-2024,22:46:27,0.708
26-09-2024,22:46:28,0.405
26-09-2024,22:46:29,0.297
26-09-2024,22:46:30,0.233
26-09-2024,22:46:31,0.219
26-09-2024,22:46:32,0.223
26-09-2024,22:46:33,0.285
26-09-2024,22:46:34,0.357
26-09-2024,22:46:35,0.393
26-09-2024,22:46:36,0.606
26-09-2024,22:46:37,1.010
26-09-2024,22:46:38,1.010
26-09-2024,22:46:39,0.671
26-09-2024,22:46:40,0.543
26-09-2024,22:46:41,0.543
26-09-2024,22:46:42,0.583
26-09-2024,22:46:43,0.601
26-09-2024,22:46:44,0.547
26-09-2024,22:46:45,0.488
26-09-2024,22:46:46,0.480
26-09-2024,22:46:47,0.477
26-09-2024,22:46:48,0.466
26-09-2024,22:46:49,0.460
26-09-2024,22:46:50,0.463
26-09-2024,22:46:51,0.474
26-09-2024,22:46:52,0.495
26-09-2024,22:46:53,0.484
26-09-2024,22:46:54,0.466
26-09-2024,22:46:55,0.465
26-09-2024,22:46:56,0.469
26-09-2024,22:46:57,0.473
26-09-2024,22:46:58,0.477
26-09-2024,22:46:59,0.462
26-09-2024,22:47:00,0.450
26-09-2024,22:47:01,0.458
26-09-2024,22:47:02,0.470
26-09-2024,22:47:03,0.631
26-09-2024,22:47:04,0.864
26-09-2024,22:47:05,1.010
26-09-2024,22:47:06,0.879
26-09-2024,22:47:07,0.594
26-09-2024,22:47:08,0.483
26-09-2024,22:47:09,0.450
26-09-2024,22:47:10,0.457
26-09-2024,22:47:11,0.474
26-09-2024,22:47:12,0.423
26-09-2024,22:47:13,0.321
26-09-2024,22:47:14,0.259
26-09-2024,22:47:15,0.216
26-09-2024,22:47:16,0.162
26-09-2024,22:47:17,0.135
26-09-2024,22:47:18,0.122
26-09-2024,22:47:19,0.130
26-09-2024,22:47:20,0.118
26-09-2024,22:47:21,0.096
26-09-2024,22:47:22,0.085
26-09-2024,22:47:23,0.069
26-09-2024,22:47:24,0.062
26-09-2024,22:47:25,0.064
26-09-2024,22:47:26,0.065
26-09-2024,22:47:27,0.065
26-09-2024,22:47:28,0.067
26-09-2024,22:47:29,0.065
26-09-2024,22:47:30,0.059
26-09-2024,22:47:31,0.058
26-09-2024,22:47:32,0.057
26-09-2024,22:47:33,0.066
26-09-2024,22:47:34,0.065
26-09-2024,22:47:35,0.073
26-09-2024,22:47:36,0.107
26-09-2024,22:47:37,0.160
26-09-2024,22:47:38,0.218
26-09-2024,22:47:39,0.243
26-09-2024,22:47:40,0.271
26-09-2024,22:47:41,0.394
26-09-2024,22:47:42,0.507
26-09-2024,22:47:43,0.621
26-09-2024,22:47:44,0.642
26-09-2024,22:47:45,0.580
26-09-2024,22:47:46,0.550
26-09-2024,22:47:47,0.537
26-09-2024,22:47:48,0.524
26-09-2024,22:47:49,0.530
26-09-2024,22:47:50,0.518
26-09-2024,22:47:51,0.527
26-09-2024,22:47:52,0.552
26-09-2024,22:47:53,0.572
26-09-2024,22:47:54,0.586
26-09-2024,22:47:55,0.585
26-09-2024,22:47:56,0.598
26-09-2024,22:47:57,0.565
26-09-2024,22:47:58,0.523
26-09-2024,22:47:59,0.465
26-09-2024,22:48:00,0.362
26-09-2024,22:48:01,0.260
26-09-2024,22:48:02,0.232
26-09-2024,22:48:03,0.197
26-09-2024,22:48:04,0.172
26-09-2024,22:48:05,0.155
26-09-2024,22:48:06,0.131
26-09-2024,22:48:07,0.109
26-09-2024,22:48:08,0.107
26-09-2024,22:48:09,0.094
26-09-2024,22:48:10,0.088
26-09-2024,22:48:11,0.084
26-09-2024,22:48:12,0.081
26-09-2024,22:48:13,0.081
26-09-2024,22:48:14,0.082
26-09-2024,22:48:15,0.081
26-09-2024,22:48:16,0.080
26-09-2024,22:48:17,0.073
26-09-2024,22:48:18,0.079
26-09-2024,22:48:19,0.112
26-09-2024,22:48:20,0.152
26-09-2024,22:48:21,0.143
26-09-2024,22:48:22,0.109
26-09-2024,22:48:23,0.100
26-09-2024,22:48:24,0.114
26-09-2024,22:48:25,0.147
26-09-2024,22:48:26,0.200
26-09-2024,22:48:27,0.227
26-09-2024,22:48:28,0.221
26-09-2024,22:48:29,0.204
26-09-2024,22:48:30,0.218
26-09-2024,22:48:31,0.315
26-09-2024,22:48:32,0.460
26-09-2024,22:48:33,0.556
26-09-2024,22:48:34,0.532
26-09-2024,22:48:35,0.443
26-09-2024,22:48:36,0.348
26-09-2024,22:48:37,0.319
26-09-2024,22:48:38,0.362
26-09-2024,22:48:39,0.477
26-09-2024,22:48:40,0.524
26-09-2024,22:48:41,0.588
26-09-2024,22:48:42,0.807
26-09-2024,22:48:43,1.070
26-09-2024,22:48:44,1.080
26-09-2024,22:48:45,1.110
26-09-2024,22:48:46,0.764
26-09-2024,22:48:47,0.584
26-09-2024,22:48:48,0.554
26-09-2024,22:48:49,0.584
26-09-2024,22:48:50,0.578
26-09-2024,22:48:51,0.525
26-09-2024,22:48:52,0.477
26-09-2024,22:48:53,0.325
26-09-2024,22:48:54,0.217
26-09-2024,22:48:55,0.270
26-09-2024,22:48:56,0.421
26-09-2024,22:48:57,0.457
26-09-2024,22:48:58,0.369
26-09-2024,22:48:59,0.367
26-09-2024,22:49:00,0.399
26-09-2024,22:49:01,0.383
26-09-2024,22:49:02,0.488
26-09-2024,22:49:03,0.715
26-09-2024,22:49:04,1.100
26-09-2024,22:49:05,1.240
26-09-2024,22:49:06,0.503
26-09-2024,22:49:07,0.236
26-09-2024,22:49:08,0.224
26-09-2024,22:49:09,0.257
26-09-2024,22:49:10,0.293
26-09-2024,22:49:11,0.328
26-09-2024,22:49:12,0.386
26-09-2024,22:49:13,0.468
26-09-2024,22:49:14,0.419
26-09-2024,22:49:15,0.364
26-09-2024,22:49:16,0.323
26-09-2024,22:49:17,0.319
26-09-2024,22:49:18,0.376
26-09-2024,22:49:19,0.403
26-09-2024,22:49:20,0.424
26-09-2024,22:49:21,0.501
26-09-2024,22:49:22,0.557
26-09-2024,22:49:23,0.596
26-09-2024,22:49:24,0.556
26-09-2024,22:49:25,0.510
26-09-2024,22:49:26,0.482
26-09-2024,22:49:27,0.463
26-09-2024,22:49:28,0.424
26-09-2024,22:49:29,0.448
26-09-2024,22:49:30,0.515
26-09-2024,22:49:31,0.742
26-09-2024,22:49:32,1.120
26-09-2024,22:49:33,0.603
26-09-2024,22:49:34,0.368
26-09-2024,22:49:35,0.436
26-09-2024,22:49:36,0.236
26-09-2024,22:49:37,0.104
26-09-2024,22:49:38,0.132
26-09-2024,22:49:39,0.110
26-09-2024,22:49:40,0.069
26-09-2024,22:49:41,0.062
26-09-2024,22:49:42,0.062
26-09-2024,22:49:43,0.068
26-09-2024,22:49:44,0.071
26-09-2024,22:49:45,0.067
26-09-2024,22:49:46,0.064
26-09-2024,22:49:47,0.065
26-09-2024,22:49:48,0.067
26-09-2024,22:49:49,0.065
26-09-2024,22:49:50,0.066
26-09-2024,22:49:51,0.067
26-09-2024,22:49:52,0.069
26-09-2024,22:49:53,0.067
26-09-2024,22:49:54,0.065
26-09-2024,22:49:55,0.064
26-09-2024,22:49:56,0.061
26-09-2024,22:49:57,0.068
26-09-2024,22:49:58,0.072
26-09-2024,22:49:59,0.073
26-09-2024,22:50:00,0.075
26-09-2024,22:50:01,0.081
26-09-2024,22:50:02,0.078
26-09-2024,22:50:03,0.074
26-09-2024,22:50:04,0.078
26-09-2024,22:50:05,0.075
26-09-2024,22:50:06,0.062
26-09-2024,22:50:07,0.053
26-09-2024,22:50:08,0.052
26-09-2024,22:50:09,0.053
26-09-2024,22:50:10,0.048
26-09-2024,22:50:11,0.050
26-09-2024,22:50:12,0.050
26-09-2024,22:50:13,0.055
26-09-2024,22:50:14,0.064
26-09-2024,22:50:15,0.076
26-09-2024,22:50:16,0.099
26-09-2024,22:50:17,0.117
26-09-2024,22:50:18,0.112
26-09-2024,22:50:19,0.096
26-09-2024,22:50:20,0.092
26-09-2024,22:50:21,0.106
26-09-2024,22:50:22,0.118
26-09-2024,22:50:23,0.123
26-09-2024,22:50:24,0.133
26-09-2024,22:50:25,0.161
26-09-2024,22:50:26,0.187
26-09-2024,22:50:27,0.206
26-09-2024,22:50:28,0.208
26-09-2024,22:50:29,0.205
26-09-2024,22:50:30,0.204
26-09-2024,22:50:31,0.232
26-09-2024,22:50:32,0.273
26-09-2024,22:50:33,0.287
26-09-2024,22:50:34,0.286
26-09-2024,22:50:35,0.307
26-09-2024,22:50:36,0.332
26-09-2024,22:50:37,0.310
26-09-2024,22:50:38,0.300
26-09-2024,22:50:39,0.313
26-09-2024,22:50:40,0.301
26-09-2024,22:50:41,0.293
26-09-2024,22:50:42,0.338
26-09-2024,22:50:43,0.392
26-09-2024,22:50:44,0.428
26-09-2024,22:50:45,0.462
26-09-2024,22:50:46,0.459
26-09-2024,22:50:47,0.426
26-09-2024,22:50:48,0.428
26-09-2024,22:50:49,0.400
26-09-2024,22:50:50,0.365
26-09-2024,22:50:51,0.345
26-09-2024,22:50:52,0.304
26-09-2024,22:50:53,0.297
26-09-2024,22:50:54,0.302
26-09-2024,22:50:55,0.278
26-09-2024,22:50:56,0.253
26-09-2024,22:50:57,0.250
26-09-2024,22:50:58,0.243
26-09-2024,22:50:59,0.261
26-09-2024,22:51:00,0.326
26-09-2024,22:51:01,0.467
26-09-2024,22:51:02,0.562
26-09-2024,22:51:03,0.502
26-09-2024,22:51:04,0.362
26-09-2024,22:51:05,0.346
26-09-2024,22:51:06,0.375
26-09-2024,22:51:07,0.363
26-09-2024,22:51:08,0.363
26-09-2024,22:51:09,0.395
26-09-2024,22:51:10,0.408
26-09-2024,22:51:11,0.409
26-09-2024,22:51:12,0.426
26-09-2024,22:51:13,0.428
26-09-2024,22:51:14,0.440
26-09-2024,22:51:15,0.466
26-09-2024,22:51:16,0.476
26-09-2024,22:51:17,0.473
26-09-2024,22:51:18,0.474
26-09-2024,22:51:19,0.466
26-09-2024,22:51:20,0.472
26-09-2024,22:51:21,0.491
26-09-2024,22:51:22,0.491
26-09-2024,22:51:23,0.316
26-09-2024,22:51:24,0.150
26-09-2024,22:51:25,0.177
26-09-2024,22:51:26,0.228
26-09-2024,22:51:27,0.133
26-09-2024,22:51:28,0.081
26-09-2024,22:51:29,0.084
26-09-2024,22:51:30,0.128
26-09-2024,22:51:31,0.195
26-09-2024,22:51:32,0.180
26-09-2024,22:51:33,0.132
26-09-2024,22:51:34,0.101
26-09-2024,22:51:35,0.060
26-09-2024,22:51:36,0.056
26-09-2024,22:51:37,0.066
26-09-2024,22:51:38,0.081
26-09-2024,22:51:39,0.072
26-09-2024,22:51:40,0.068
26-09-2024,22:51:41,0.071
26-09-2024,22:51:42,0.064
26-09-2024,22:51:43,0.058
26-09-2024,22:51:44,0.066
26-09-2024,22:51:45,0.067
26-09-2024,22:51:46,0.065
26-09-2024,22:51:47,0.060
26-09-2024,22:51:48,0.055
26-09-2024,22:51:49,0.051
26-09-2024,22:51:50,0.048
26-09-2024,22:51:51,0.046
26-09-2024,22:51:52,0.043
26-09-2024,22:51:53,0.047
26-09-2024,22:51:54,0.052
26-09-2024,22:51:55,0.049
26-09-2024,22:51:56,0.048
26-09-2024,22:51:57,0.047
26-09-2024,22:51:58,0.045
26-09-2024,22:51:59,0.045
26-09-2024,22:52:00,0.046
26-09-2024,22:52:01,0.045
26-09-2024,22:52:02,0.046
26-09-2024,22:52:03,0.046
26-09-2024,22:52:04,0.046
26-09-2024,22:52:05,0.046
26-09-2024,22:52:06,0.042
26-09-2024,22:52:07,0.042
26-09-2024,22:52:08,0.045
26-09-2024,22:52:09,0.043
26-09-2024,22:52:10,0.043
26-09-2024,22:52:11,0.042
26-09-2024,22:52:12,0.046
26-09-2024,22:52:13,0.055
26-09-2024,22:52:14,0.058
26-09-2024,22:52:15,0.047
26-09-2024,22:52:16,0.046
26-09-2024,22:52:17,0.045
26-09-2024,22:52:18,0.044
26-09-2024,22:52:19,0.046
26-09-2024,22:52:20,0.047
26-09-2024,22:52:21,0.045
26-09-2024,22:52:22,0.041
26-09-2024,22:52:23,0.040
26-09-2024,22:52:24,0.041
26-09-2024,22:52:25,0.040
26-09-2024,22:52:26,0.042
26-09-2024,22:52:27,0.047
26-09-2024,22:52:28,0.056
26-09-2024,22:52:29,0.060
26-09-2024,22:52:30,0.073
26-09-2024,22:52:31,0.129
26-09-2024,22:52:32,0.164
26-09-2024,22:52:33,0.198
26-09-2024,22:52:34,0.258
26-09-2024,22:52:35,0.316
26-09-2024,22:52:36,0.370
26-09-2024,22:52:37,0.371
26-09-2024,22:52:38,0.306
26-09-2024,22:52:39,0.266
26-09-2024,22:52:40,0.511
26-09-2024,22:52:41,0.591
26-09-2024,22:52:42,0.345
26-09-2024,22:52:43,0.266
26-09-2024,22:52:44,0.217
26-09-2024,22:52:45,0.193
26-09-2024,22:52:46,0.212
26-09-2024,22:52:47,0.219
26-09-2024,22:52:48,0.205
26-09-2024,22:52:49,0.175
26-09-2024,22:52:50,0.144
26-09-2024,22:52:51,0.142
26-09-2024,22:52:52,0.144
26-09-2024,22:52:53,0.145
26-09-2024,22:52:54,0.166
26-09-2024,22:52:55,0.176
26-09-2024,22:52:56,0.135
26-09-2024,22:52:57,0.096
26-09-2024,22:52:58,0.079
26-09-2024,22:52:59,0.070
26-09-2024,22:53:00,0.067
26-09-2024,22:53:01,0.059
26-09-2024,22:53:02,0.049
26-09-2024,22:53:03,0.046
26-09-2024,22:53:04,0.045
26-09-2024,22:53:05,0.045
26-09-2024,22:53:06,0.044
26-09-2024,22:53:07,0.042
26-09-2024,22:53:08,0.040
26-09-2024,22:53:09,0.038
26-09-2024,22:53:10,0.042
26-09-2024,22:53:11,0.043
26-09-2024,22:53:12,0.050
26-09-2024,22:53:13,0.063
26-09-2024,22:53:14,0.066
26-09-2024,22:53:15,0.093
26-09-2024,22:53:16,0.176
26-09-2024,22:53:17,0.282
26-09-2024,22:53:18,0.398
26-09-2024,22:53:19,0.578
26-09-2024,22:53:20,0.964
26-09-2024,22:53:21,1.190
26-09-2024,22:53:22,1.090
26-09-2024,22:53:23,0.830
26-09-2024,22:53:24,0.695
26-09-2024,22:53:25,0.676
26-09-2024,22:53:26,0.594
26-09-2024,22:53:27,0.501
26-09-2024,22:53:28,0.460
26-09-2024,22:53:29,0.427
26-09-2024,22:53:30,0.418
26-09-2024,22:53:31,0.320
26-09-2024,22:53:32,0.176
26-09-2024,22:53:33,0.109
26-09-2024,22:53:34,0.089
26-09-2024,22:53:35,0.072
26-09-2024,22:53:36,0.096
26-09-2024,22:53:37,0.134
26-09-2024,22:53:38,0.157
26-09-2024,22:53:39,0.201
26-09-2024,22:53:40,0.378
26-09-2024,22:53:41,0.596
26-09-2024,22:53:42,0.517
26-09-2024,22:53:43,0.387
26-09-2024,22:53:44,0.314
26-09-2024,22:53:45,0.252
26-09-2024,22:53:46,0.234
26-09-2024,22:53:47,0.233
26-09-2024,22:53:48,0.221
26-09-2024,22:53:49,0.204
26-09-2024,22:53:50,0.204
26-09-2024,22:53:51,0.216
26-09-2024,22:53:52,0.253
26-09-2024,22:53:53,0.325
26-09-2024,22:53:54,0.490
26-09-2024,22:53:55,0.836
26-09-2024,22:53:56,1.070
26-09-2024,22:53:57,1.100
26-09-2024,22:53:58,1.060
26-09-2024,22:53:59,1.040
26-09-2024,22:54:00,1.070
26-09-2024,22:54:01,1.210
26-09-2024,22:54:02,1.430
26-09-2024,22:54:03,1.480
26-09-2024,22:54:04,1.300
26-09-2024,22:54:05,0.990
26-09-2024,22:54:06,0.742
26-09-2024,22:54:07,0.601
26-09-2024,22:54:08,0.517
26-09-2024,22:54:09,0.469
26-09-2024,22:54:10,0.460
26-09-2024,22:54:11,0.459
26-09-2024,22:54:12,0.440
26-09-2024,22:54:13,0.400
26-09-2024,22:54:14,0.291
26-09-2024,22:54:15,0.217
26-09-2024,22:54:16,0.202
26-09-2024,22:54:17,0.230
26-09-2024,22:54:18,0.317
26-09-2024,22:54:19,0.369
26-09-2024,22:54:20,0.387
26-09-2024,22:54:21,0.522
26-09-2024,22:54:22,0.730
26-09-2024,22:54:23,0.565
26-09-2024,22:54:24,0.335
26-09-2024,22:54:25,0.176
26-09-2024,22:54:26,0.130
26-09-2024,22:54:27,0.106
26-09-2024,22:54:28,0.110
26-09-2024,22:54:29,0.126
26-09-2024,22:54:30,0.123
26-09-2024,22:54:31,0.120
26-09-2024,22:54:32,0.105
26-09-2024,22:54:33,0.083
26-09-2024,22:54:34,0.073
26-09-2024,22:54:35,0.068
26-09-2024,22:54:36,0.066
26-09-2024,22:54:37,0.066
26-09-2024,22:54:38,0.066
26-09-2024,22:54:39,0.066
26-09-2024,22:54:40,0.061
26-09-2024,22:54:41,0.060
26-09-2024,22:54:42,0.065
26-09-2024,22:54:43,0.070
26-09-2024,22:54:44,0.085
26-09-2024,22:54:45,0.093
26-09-2024,22:54:46,0.158
26-09-2024,22:54:47,0.502
26-09-2024,22:54:48,0.836
26-09-2024,22:54:49,0.653
26-09-2024,22:54:50,0.645
26-09-2024,22:54:51,0.765
26-09-2024,22:54:52,0.774
26-09-2024,22:54:53,0.759
26-09-2024,22:54:54,0.736
26-09-2024,22:54:55,0.674
26-09-2024,22:54:56,0.490
26-09-2024,22:54:57,0.316
26-09-2024,22:54:58,0.300
26-09-2024,22:54:59,0.474
26-09-2024,22:55:00,0.792
26-09-2024,22:55:01,0.903
26-09-2024,22:55:02,0.677
26-09-2024,22:55:03,0.520
26-09-2024,22:55:04,0.372
26-09-2024,22:55:05,0.285
26-09-2024,22:55:06,0.281
26-09-2024,22:55:07,0.478
26-09-2024,22:55:08,0.627
26-09-2024,22:55:09,0.506
26-09-2024,22:55:10,0.802
26-09-2024,22:55:11,0.956
26-09-2024,22:55:12,0.847
26-09-2024,22:55:13,0.659
26-09-2024,22:55:14,0.643
26-09-2024,22:55:15,0.648
26-09-2024,22:55:16,0.489
26-09-2024,22:55:17,0.427
26-09-2024,22:55:18,0.467
26-09-2024,22:55:19,0.489
26-09-2024,22:55:20,0.520
26-09-2024,22:55:21,0.572
26-09-2024,22:55:22,0.640
26-09-2024,22:55:23,0.717
26-09-2024,22:55:24,0.732
26-09-2024,22:55:25,0.683
26-09-2024,22:55:26,0.600
26-09-2024,22:55:27,0.484
26-09-2024,22:55:28,0.379
26-09-2024,22:55:29,0.373
26-09-2024,22:55:30,0.422
26-09-2024,22:55:31,0.424
26-09-2024,22:55:32,0.378
26-09-2024,22:55:33,0.324
26-09-2024,22:55:34,0.307
26-09-2024,22:55:35,0.251
26-09-2024,22:55:36,0.243
26-09-2024,22:55:37,0.381
26-09-2024,22:55:38,0.485
26-09-2024,22:55:39,0.550
26-09-2024,22:55:40,0.546
26-09-2024,22:55:41,0.505
26-09-2024,22:55:42,0.410
26-09-2024,22:55:43,0.410
26-09-2024,22:55:44,0.510
26-09-2024,22:55:45,0.603
26-09-2024,22:55:46,0.614
26-09-2024,22:55:47,0.601
26-09-2024,22:55:48,0.586
26-09-2024,22:55:49,0.583
26-09-2024,22:55:50,0.601
26-09-2024,22:55:51,0.585
26-09-2024,22:55:52,0.579
26-09-2024,22:55:53,0.580
26-09-2024,22:55:54,0.564
26-09-2024,22:55:55,0.546
26-09-2024,22:55:56,0.556
26-09-2024,22:55:57,0.607
26-09-2024,22:55:58,0.635
26-09-2024,22:55:59,0.643
26-09-2024,22:56:00,0.648
26-09-2024,22:56:01,0.623
26-09-2024,22:56:02,0.582
26-09-2024,22:56:03,0.563
26-09-2024,22:56:04,0.897
26-09-2024,22:56:05,1.280
26-09-2024,22:56:06,0.995
26-09-2024,22:56:07,0.866
26-09-2024,22:56:08,0.788
26-09-2024,22:56:09,0.716
26-09-2024,22:56:10,0.667
26-09-2024,22:56:11,0.634
26-09-2024,22:56:12,0.616
26-09-2024,22:56:13,0.622
26-09-2024,22:56:14,0.655
26-09-2024,22:56:15,0.736
26-09-2024,22:56:16,0.832
26-09-2024,22:56:17,0.893
26-09-2024,22:56:18,0.936
26-09-2024,22:56:19,1.000
26-09-2024,22:56:20,0.999
26-09-2024,22:56:21,0.929
26-09-2024,22:56:22,0.876
26-09-2024,22:56:23,0.866
26-09-2024,22:56:24,0.897
26-09-2024,22:56:25,0.926
26-09-2024,22:56:26,0.942
26-09-2024,22:56:27,0.936
26-09-2024,22:56:28,0.945
26-09-2024,22:56:29,0.995
26-09-2024,22:56:30,1.060
26-09-2024,22:56:31,1.080
26-09-2024,22:56:32,1.090
26-09-2024,22:56:33,1.090
26-09-2024,22:56:34,1.120
26-09-2024,22:56:35,1.120
26-09-2024,22:56:36,1.070
26-09-2024,22:56:37,1.040
26-09-2024,22:56:38,0.955
26-09-2024,22:56:39,0.871
26-09-2024,22:56:40,0.822
26-09-2024,22:56:41,0.801
26-09-2024,22:56:42,0.791
26-09-2024,22:56:43,0.778
26-09-2024,22:56:44,0.763
26-09-2024,22:56:45,0.744
26-09-2024,22:56:46,0.736
26-09-2024,22:56:47,0.742
26-09-2024,22:56:48,0.730
26-09-2024,22:56:49,0.697
26-09-2024,22:56:50,0.633
26-09-2024,22:56:51,0.577
26-09-2024,22:56:52,0.571
26-09-2024,22:56:53,0.553
26-09-2024,22:56:54,0.527
26-09-2024,22:56:55,0.511
26-09-2024,22:56:56,0.504
26-09-2024,22:56:57,0.516
26-09-2024,22:56:58,0.530
26-09-2024,22:56:59,0.544
26-09-2024,22:57:00,0.567
26-09-2024,22:57:01,0.596
26-09-2024,22:57:02,0.609
26-09-2024,22:57:03,0.599
26-09-2024,22:57:04,0.556
26-09-2024,22:57:05,0.531
26-09-2024,22:57:06,0.515
26-09-2024,22:57:07,0.521
26-09-2024,22:57:08,0.557
26-09-2024,22:57:09,0.571
26-09-2024,22:57:10,0.582
26-09-2024,22:57:11,0.638
26-09-2024,22:57:12,0.663
26-09-2024,22:57:13,0.678
26-09-2024,22:57:14,0.702
26-09-2024,22:57:15,0.704
26-09-2024,22:57:16,0.712
26-09-2024,22:57:17,0.734
26-09-2024,22:57:18,0.763
26-09-2024,22:57:19,0.798
26-09-2024,22:57:20,0.814
26-09-2024,22:57:21,0.826
26-09-2024,22:57:22,0.822
26-09-2024,22:57:23,0.828
26-09-2024,22:57:24,0.834
26-09-2024,22:57:25,0.841
26-09-2024,22:57:26,0.823
26-09-2024,22:57:27,0.840
26-09-2024,22:57:28,0.856
26-09-2024,22:57:29,0.848
26-09-2024,22:57:30,0.840
26-09-2024,22:57:31,0.830
26-09-2024,22:57:32,0.832
26-09-2024,22:57:33,0.841
26-09-2024,22:57:34,0.834
26-09-2024,22:57:35,0.861
26-09-2024,22:57:36,0.887
26-09-2024,22:57:37,0.868
26-09-2024,22:57:38,0.931
26-09-2024,22:57:39,0.954
26-09-2024,22:57:40,0.861
26-09-2024,22:57:41,0.760
26-09-2024,22:57:42,0.712
26-09-2024,22:57:43,0.705
26-09-2024,22:57:44,0.724
26-09-2024,22:57:45,0.739
