TrakPro Version 4.70 ASCII Data File

Model:,DustTrak II
Model Number:,8532
Serial Number:,8532143603
Test ID:,001
Test Abbreviation:,TEST 1 LONCO_001
Start Date:,23-08-2024
Start Time:,20:11:33
Duration (dd:hh:mm:ss):,0:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,62
Notes:,

Statistics,Channel:,AEROSOL
,Units:,mg/m^3
,Average:,-0.021
,Minimum:,-0.024
,Time of Minimum:,20:12:17
,Date of Minimum:,23-08-2024
,Maximum:,-0.010
,Time of Maximum:,20:11:34
,Date of Maximum:,23-08-2024

Calibration,Sensor:,AEROSOL
,Cal. date,03-09-2014

Date,Time,AEROSOL
dd-MM-yyyy,hh:mm:ss,mg/m^3
23-08-2024,20:11:34,-0.010
23-08-2024,20:11:35,-0.012
23-08-2024,20:11:36,-0.014
23-08-2024,20:11:37,-0.015
23-08-2024,20:11:38,-0.015
23-08-2024,20:11:39,-0.016
23-08-2024,20:11:40,-0.017
23-08-2024,20:11:41,-0.017
23-08-2024,20:11:42,-0.018
23-08-2024,20:11:43,-0.019
23-08-2024,20:11:44,-0.020
23-08-2024,20:11:45,-0.020
23-08-2024,20:11:46,-0.020
23-08-2024,20:11:47,-0.020
23-08-2024,20:11:48,-0.020
23-08-2024,20:11:49,-0.021
23-08-2024,20:11:50,-0.021
23-08-2024,20:11:51,-0.021
23-08-2024,20:11:52,-0.021
23-08-2024,20:11:53,-0.020
23-08-2024,20:11:54,-0.021
23-08-2024,20:11:55,-0.021
23-08-2024,20:11:56,-0.021
23-08-2024,20:11:57,-0.022
23-08-2024,20:11:58,-0.022
23-08-2024,20:11:59,-0.022
23-08-2024,20:12:00,-0.021
23-08-2024,20:12:01,-0.022
23-08-2024,20:12:02,-0.023
23-08-2024,20:12:03,-0.022
23-08-2024,20:12:04,-0.022
23-08-2024,20:12:05,-0.023
23-08-2024,20:12:06,-0.023
23-08-2024,20:12:07,-0.023
23-08-2024,20:12:08,-0.023
23-08-2024,20:12:09,-0.022
23-08-2024,20:12:10,-0.023
23-08-2024,20:12:11,-0.023
23-08-2024,20:12:12,-0.023
23-08-2024,20:12:13,-0.023
23-08-2024,20:12:14,-0.023
23-08-2024,20:12:15,-0.023
23-08-2024,20:12:16,-0.023
23-08-2024,20:12:17,-0.024
23-08-2024,20:12:18,-0.024
23-08-2024,20:12:19,-0.024
23-08-2024,20:12:20,-0.024
23-08-2024,20:12:21,-0.023
23-08-2024,20:12:22,-0.023
23-08-2024,20:12:23,-0.024
23-08-2024,20:12:24,-0.024
23-08-2024,20:12:25,-0.024
23-08-2024,20:12:26,-0.024
23-08-2024,20:12:27,-0.024
23-08-2024,20:12:28,-0.024
23-08-2024,20:12:29,-0.024
23-08-2024,20:12:30,-0.024
23-08-2024,20:12:31,-0.023
23-08-2024,20:12:32,-0.024
23-08-2024,20:12:33,-0.024
23-08-2024,20:12:34,-0.024
23-08-2024,20:12:35,-0.024

Model:,DustTrak II
Model Number:,8532
Serial Number:,8532143603
Test ID:,002
Test Abbreviation:,TEST 1 LONCO_002
Start Date:,23-08-2024
Start Time:,20:13:03
Duration (dd:hh:mm:ss):,0:00:03:00
Log Interval (mm:ss):,00:01
Number of points:,186
Notes:,

Statistics,Channel:,AEROSOL
,Units:,mg/m^3
,Average:,0.068
,Minimum:,0.061
,Time of Minimum:,20:15:25
,Date of Minimum:,23-08-2024
,Maximum:,0.081
,Time of Maximum:,20:13:04
,Date of Maximum:,23-08-2024

Calibration,Sensor:,AEROSOL
,Cal. date,03-09-2014

Date,Time,AEROSOL
dd-MM-yyyy,hh:mm:ss,mg/m^3
23-08-2024,20:13:04,0.081
23-08-2024,20:13:05,0.081
23-08-2024,20:13:06,0.081
23-08-2024,20:13:07,0.080
23-08-2024,20:13:08,0.079
23-08-2024,20:13:09,0.080
23-08-2024,20:13:10,0.080
23-08-2024,20:13:11,0.077
23-08-2024,20:13:12,0.077
23-08-2024,20:13:13,0.078
23-08-2024,20:13:14,0.076
23-08-2024,20:13:15,0.075
23-08-2024,20:13:16,0.074
23-08-2024,20:13:17,0.075
23-08-2024,20:13:18,0.073
23-08-2024,20:13:19,0.071
