TrakPro Version 4.70 ASCII Data File

Model:,DustTrak II
Model Number:,8532
Serial Number:,8532143603
Test ID:,001
Test Abbreviation:,TEST 1 LONCO_001
Start Date:,19-08-2024
Start Time:,20:04:24
Duration (dd:hh:mm:ss):,0:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,62
Notes:,

Statistics,Channel:,AEROSOL
,Units:,mg/m^3
,Average:,-0.007
,Minimum:,-0.008
,Time of Minimum:,20:05:01
,Date of Minimum:,19-08-2024
,Maximum:,-0.001
,Time of Maximum:,20:04:25
,Date of Maximum:,19-08-2024

Calibration,Sensor:,AEROSOL
,Cal. date,03-09-2014

Date,Time,AEROSOL
19-08-2024,20:16:01,0.024
19-08-2024,20:16:02,0.024
19-08-2024,20:16:03,0.025
19-08-2024,20:16:04,0.025
19-08-2024,20:16:05,0.025
19-08-2024,20:16:06,0.025
19-08-2024,20:16:07,0.024
19-08-2024,20:16:08,0.024
19-08-2024,20:16:09,0.026
19-08-2024,20:16:10,0.027
19-08-2024,20:16:11,0.026
19-08-2024,20:16:12,0.026
19-08-2024,20:16:13,0.027
19-08-2024,20:16:14,0.027
19-08-2024,20:16:15,0.026
19-08-2024,20:16:16,0.027
19-08-2024,20:16:17,0.027
19-08-2024,20:16:18,0.026
19-08-2024,20:16:19,0.027
19-08-2024,20:16:20,0.027
19-08-2024,20:16:21,0.026
19-08-2024,20:16:22,0.026
19-08-2024,20:16:23,0.026
19-08-2024,20:16:24,0.028
19-08-2024,20:16:25,0.028
19-08-2024,20:16:26,0.028
19-08-2024,20:16:27,0.027
19-08-2024,20:16:28,0.027
19-08-2024,20:16:29,0.026
19-08-2024,20:16:30,0.026
19-08-2024,20:16:31,0.026
19-08-2024,20:16:32,0.028
19-08-2024,20:16:33,0.027
19-08-2024,20:16:34,0.025
19-08-2024,20:16:35,0.027
19-08-2024,20:16:36,0.027
19-08-2024,20:16:37,0.027
19-08-2024,20:16:38,0.027
19-08-2024,20:16:39,0.027
19-08-2024,20:16:40,0.027
19-08-2024,20:16:41,0.027
19-08-2024,20:16:42,0.027
19-08-2024,20:16:43,0.027
19-08-2024,20:16:44,0.027
19-08-2024,20:16:45,0.027
19-08-2024,20:16:46,0.027
19-08-2024,20:16:47,0.027
19-08-2024,20:16:48,0.027
19-08-2024,20:16:49,0.027
19-08-2024,20:16:50,0.028
19-08-2024,20:16:51,0.027
19-08-2024,20:16:52,0.027
19-08-2024,20:16:53,0.026
19-08-2024,20:16:54,0.027
19-08-2024,20:16:55,0.026
19-08-2024,20:16:56,0.027
19-08-2024,20:16:57,0.027
19-08-2024,20:16:58,0.028
19-08-2024,20:16:59,0.029
19-08-2024,20:17:00,0.029
19-08-2024,20:17:01,0.029
19-08-2024,20:17:02,0.029
19-08-2024,20:17:03,0.028
19-08-2024,20:17:04,0.028
19-08-2024,20:17:05,0.027
19-08-2024,20:17:06,0.023
19-08-2024,20:17:07,0.022
19-08-2024,20:17:08,0.023
19-08-2024,20:17:09,0.023
19-08-2024,20:17:10,0.023
19-08-2024,20:17:11,0.023
19-08-2024,20:17:12,0.024
19-08-2024,20:17:13,0.024
19-08-2024,20:17:14,0.023
19-08-2024,20:17:15,0.024
19-08-2024,20:17:16,0.024
19-08-2024,20:17:17,0.025
19-08-2024,20:17:18,0.026
19-08-2024,20:17:19,0.025
19-08-2024,20:17:20,0.026
19-08-2024,20:17:21,0.027
19-08-2024,20:17:22,0.027
19-08-2024,20:17:23,0.029
