TrakPro Version 4.70 ASCII Data File

Model:,DustTrak II
Model Number:,8532
Serial Number:,8532143603
Test ID:,001
Test Abbreviation:,TEST 1 LONCO_001
Start Date:,15-09-2024
Start Time:,20:01:46
Duration (dd:hh:mm:ss):,0:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,62
Notes:,

Statistics,Channel:,AEROSOL
,Units:,mg/m^3
,Average:,-0.004
,Minimum:,-0.006
,Time of Minimum:,20:02:37
,Date of Minimum:,15-09-2024
,Maximum:,0.000
,Time of Maximum:,20:01:47
,Date of Maximum:,15-09-2024

Calibration,Sensor:,AEROSOL
,Cal. date,03-09-2014

Date,Time,AEROSOL
dd-MM-yyyy,hh:mm:ss,mg/m^3
15-09-2024,20:01:47,0.000
15-09-2024,20:01:48,0.000
15-09-2024,20:01:49,-0.001
15-09-2024,20:01:50,-0.001
15-09-2024,20:01:51,-0.001
15-09-2024,20:01:52,-0.002
15-09-2024,20:01:53,-0.003
15-09-2024,20:01:54,-0.003
15-09-2024,20:01:55,-0.003
15-09-2024,20:01:56,-0.003
15-09-2024,20:01:57,-0.003
15-09-2024,20:01:58,-0.003
15-09-2024,20:01:59,-0.004
15-09-2024,20:02:00,-0.004
15-09-2024,20:02:01,-0.004
15-09-2024,20:02:02,-0.004
15-09-2024,20:02:03,-0.004
15-09-2024,20:02:04,-0.004
15-09-2024,20:02:05,-0.004
15-09-2024,20:02:06,-0.005
15-09-2024,20:02:07,-0.005
15-09-2024,20:02:08,-0.004
15-09-2024,20:02:09,-0.005
15-09-2024,20:02:10,-0.005
15-09-2024,20:02:11,-0.005
15-09-2024,20:02:12,-0.005
15-09-2024,20:02:13,-0.005
15-09-2024,20:02:14,-0.005
15-09-2024,20:02:15,-0.005
15-09-2024,20:02:16,-0.005
15-09-2024,20:02:17,-0.005
15-09-2024,20:02:18,-0.005
15-09-2024,20:02:19,-0.005
15-09-2024,20:02:20,-0.005
15-09-2024,20:02:21,-0.005
15-09-2024,20:02:22,-0.005
15-09-2024,20:02:23,-0.005
15-09-2024,20:02:24,-0.005
15-09-2024,20:02:25,-0.005
15-09-2024,20:02:26,-0.005
15-09-2024,20:02:27,-0.005
15-09-2024,20:02:28,-0.005
15-09-2024,20:02:29,-0.005
15-09-2024,20:02:30,-0.005
15-09-2024,20:02:31,-0.005
15-09-2024,20:02:32,-0.005
15-09-2024,20:02:33,-0.005
15-09-2024,20:02:34,-0.005
15-09-2024,20:02:35,-0.005
15-09-2024,20:02:36,-0.005
15-09-2024,20:02:37,-0.006
15-09-2024,20:02:38,-0.006
15-09-2024,20:02:39,-0.006
15-09-2024,20:02:40,-0.006
15-09-2024,20:02:41,-0.006
15-09-2024,20:02:42,-0.006
15-09-2024,20:02:43,-0.006
15-09-2024,20:02:44,-0.006
15-09-2024,20:02:45,-0.006
15-09-2024,20:02:46,-0.005
15-09-2024,20:02:47,-0.006
15-09-2024,20:02:48,-0.006

Model:,DustTrak II
Model Number:,8532
Serial Number:,8532143603
Test ID:,002
Test Abbreviation:,TEST 1 LONCO_002
Start Date:,15-09-2024
Start Time:,20:04:52
Duration (dd:hh:mm:ss):,0:00:03:00
Log Interval (mm:ss):,00:01
Number of points:,185
Notes:,

Statistics,Channel:,AEROSOL
,Units:,mg/m^3
,Average:,0.033
,Minimum:,0.029
,Time of Minimum:,20:05:49
,Date of Minimum:,15-09-2024
,Maximum:,0.037
,Time of Maximum:,20:04:53
,Date of Maximum:,15-09-2024

Calibration,Sensor:,AEROSOL
,Cal. date,03-09-2014

Date,Time,AEROSOL
dd-MM-yyyy,hh:mm:ss,mg/m^3
15-09-2024,20:04:53,0.037
15-09-2024,20:04:54,0.037
15-09-2024,20:04:55,0.036
15-09-2024,20:04:56,0.036
15-09-2024,20:04:57,0.036
15-09-2024,20:04:58,0.035
15-09-2024,20:04:59,0.035
